,ID,Gender,Education,Offences
1127,20340,Male,Grade 12,0
1128,20343,Male,Postgrad,0
1129,20364,Male,Grade 12,0
1131,20378,Male,Degree,1
1132,20391,Male,Grade 12,2
1133,20398,Female,Grade 12,1
1135,20404,Male,Grade 12,0
1136,20410,Male,Grade 12,1
1138,20417,Male,Grade 12,2
1140,20446,Male,Grade 12,0
1141,20454,Female,Grade 12,2
1142,20456,Male,Grade 12,2
1143,20458,Female,Grade 12,0
1144,20460,Female,Degree,0
1147,20489,Female,Grade 12,0
1148,20490,Female,Diploma,3
1150,20500,Male,Diploma,2
1151,20501,Female,Diploma,1
1152,20514,Male,Degree,1
1153,20515,Male,Diploma,0
1154,20518,Female,Grade 12,0
1155,20519,Female,Diploma,2
1158,20535,Male,Grade 12,0
1159,20539,Male,Postgrad,0
1162,20552,Male,Degree,3
1163,20554,Female,Postgrad,1
1164,20560,Male,Grade 12,0
1165,20561,Female,Degree,2
1167,20564,Male,Diploma,0
1168,20569,Female,Grade 12,2
1169,20577,Female,Grade 12,0
1171,20598,Female,Diploma,0
1173,20606,Female,Degree,0
1175,20629,Female,Diploma,0
1176,20640,Female,Degree,1
1177,20644,Female,Diploma,0
1178,20651,Male,Grade 12,1
1179,20669,Male,Grade 12,0
1180,20702,Male,Degree,0
1181,20713,Male,Grade 12,0
1182,20729,Male,Grade 12,0
1183,20731,Male,Grade 12,0
1184,20732,Male,Grade 12,1
1185,20733,Female,Grade 12,2
1186,20742,Female,Postgrad,0
1189,20761,Male,Grade 12,1
1191,20779,Female,Postgrad,0
1193,20828,Female,Diploma,0
1194,20835,Male,Diploma,1
1196,20844,Male,Degree,0
1198,20854,Male,Degree,0
1200,20860,Male,Grade 12,0
1202,20872,Female,Grade 12,0
1203,20873,Male,Degree,2
1204,20882,Male,Grade 12,0
1205,20886,Male,Grade 12,2
1207,20908,Male,Postgrad,0
1208,20911,Male,Grade 12,2
1209,20925,Male,Diploma,0
1210,20932,Male,Diploma,0
1211,20974,Male,Grade 12,2
1212,20978,Female,Grade 12,1
1213,20979,Male,Degree,0
1214,20984,Female,Diploma,0
1215,20986,Male,Diploma,1
1216,20995,Male,Grade 12,1
1217,20999,Female,Grade 12,0
1218,21001,Female,Degree,0
1219,21006,Female,Grade 12,0
1220,21012,Female,Diploma,4
1221,21014,Female,Diploma,1
1222,21020,Female,Diploma,0
1223,21021,Female,Degree,0
1224,21025,Male,Degree,0
1225,21035,Male,Grade 12,0
1226,21037,Female,Grade 12,1
1227,21043,Female,Grade 12,1
1228,21046,Male,Grade 12,0
1229,21072,Female,Degree,0
1230,21073,Female,Grade 12,0
1231,21084,Male,Grade 12,0
1232,21093,Male,Grade 12,1
1233,21135,Female,Grade 12,0
1235,21180,Female,Diploma,1
1236,21196,Female,Diploma,2
1237,21198,Female,Grade 12,0
1238,21211,Female,Grade 12,0
1239,21216,Male,Grade 12,0
1240,21244,Male,Diploma,1
1241,21249,Female,Grade 12,0
1243,21290,Female,Degree,1
1244,21292,Male,Grade 12,0
1245,21313,Female,Grade 12,0
1246,21317,Male,Degree,1
1249,21340,Male,Degree,0
1250,21345,Female,Degree,1
1251,21348,Male,Grade 12,0
1252,21363,Male,Diploma,2
1253,21364,Female,Diploma,1
1255,21398,Male,Degree,0
1256,21403,Male,Grade 12,2
1257,21408,Male,Grade 12,0
1258,21413,Male,Diploma,0
1259,21423,Male,Degree,0
1260,21427,Male,Grade 12,0
1262,21461,Female,Degree,0
1263,21465,Male,Grade 12,2
1264,21485,Male,Grade 12,2
1265,21511,Male,Grade 12,0
1267,21518,Male,Grade 12,2
1268,21526,Male,Grade 12,1
1269,21529,Female,Diploma,0
1270,21530,Male,Grade 12,0
1271,21545,Male,Diploma,0
1272,21552,Male,Degree,0
1273,21553,Female,Grade 12,0
1274,21559,Female,Diploma,0
1275,21582,Female,Postgrad,1
1277,21594,Female,Diploma,2
1278,21599,Female,Diploma,0
1279,21617,Male,Grade 12,1
1281,21640,Female,Grade 12,0
1282,21654,Female,Degree,0
1284,21676,Female,Diploma,0
1285,21677,Female,Grade 12,0
1286,21689,Female,Degree,0
1287,21695,Female,Degree,0
1288,21719,Female,Grade 12,1
1289,21732,Male,Grade 12,3
1293,21762,Female,Degree,1
1294,21772,Male,Diploma,0
1295,21780,Male,Grade 12,2
1296,21797,Female,Diploma,0
1298,21822,Male,Grade 12,2
1299,21834,Female,Grade 12,0
1300,21841,Male,Grade 12,1
1301,21844,Male,Degree,2
1302,21858,Female,Degree,1
1304,21871,Female,Diploma,1
1306,21895,Female,Degree,0
1308,21900,Male,Grade 12,1
1309,21902,Male,Grade 12,2
1310,21906,Female,Grade 12,0
1312,21923,Male,Degree,0
1313,21930,Female,Postgrad,2
1314,21942,Male,Diploma,2
1315,21967,Male,Diploma,0
1316,21969,Female,Degree,0
1317,21977,Male,Degree,0
1318,21988,Male,Grade 12,1
1319,21993,Female,Grade 12,1
1321,21999,Male,Grade 12,2
1322,22007,Female,Diploma,1
1323,22009,Female,Grade 12,1
1324,22015,Female,Postgrad,0
1325,22016,Male,Grade 12,0
1326,22023,Female,Degree,1
1327,22025,Female,Grade 12,1
1329,22061,Female,Grade 12,0
1330,22065,Male,Grade 12,0
1331,22075,Male,Diploma,0
1332,22095,Male,Degree,0
1333,22104,Male,Grade 12,0
1335,22110,Female,Degree,2
1336,22117,Female,Grade 12,1
1337,22118,Male,Diploma,1
1338,22121,Male,Degree,0
1339,22125,Female,Grade 12,0
1340,22134,Female,Degree,0
1341,22145,Male,Diploma,1
1342,22160,Male,Diploma,0
1343,22193,Female,Degree,1
1344,22195,Female,Postgrad,0
1346,22200,Male,Degree,2
1348,22218,Male,Grade 12,0
1349,22231,Male,Grade 12,0
1350,22238,Female,Degree,1
1351,22254,Female,Diploma,0
1353,22269,Male,Grade 12,1
1354,22285,Female,Diploma,1
1355,22295,Male,Degree,0
1356,22297,Male,Grade 12,0
1357,22307,Male,Degree,1
1358,22310,Male,Grade 12,2
1360,22356,Female,Diploma,0
1363,22366,Male,Grade 12,1
1365,22390,Female,Grade 12,2
1366,22393,Female,Diploma,1
1367,22399,Female,Degree,1
1368,22408,Male,Degree,0
1369,22423,Male,Grade 12,2
1370,22429,Female,Diploma,1
1371,22438,Male,Diploma,0
1372,22440,Female,Grade 12,0
1373,22450,Male,Grade 12,0
1374,22457,Male,Grade 12,0
1375,22468,Male,Diploma,2
1376,22473,Female,Diploma,2
1378,22492,Male,Grade 12,0
1380,22511,Male,Grade 12,0
1381,22513,Female,Postgrad,0
1383,22536,Female,Degree,2
1385,22554,Female,Diploma,0
1386,22563,Male,Grade 12,0
1387,22573,Female,Grade 12,1
1389,22590,Male,Diploma,0
1390,22612,Male,Diploma,0
1392,22621,Male,Diploma,0
1393,22635,Female,Diploma,0
1395,22640,Male,Degree,0
1398,22650,Male,Grade 12,2
1399,22654,Female,Diploma,0
1400,22661,Female,Grade 12,3
1401,22679,Male,Grade 12,0
1403,22687,Female,Grade 12,4
1404,22696,Male,Grade 12,0
1405,22705,Male,Grade 12,0
1406,22720,Male,Grade 12,1
1407,22724,Male,Degree,2
1408,22727,Female,Degree,1
1409,22729,Male,Degree,0
1410,22730,Female,Diploma,0
1412,22734,Male,Grade 12,4
1413,22765,Female,Grade 12,1
1414,22774,Female,Grade 12,0
1417,22812,Male,Grade 12,0
1418,22838,Female,Grade 12,0
1419,22839,Female,Degree,0
1420,22847,Female,Diploma,0
1421,22865,Female,Degree,4
1422,22875,Male,Degree,0
1423,22878,Female,Diploma,0
1424,22888,Female,Diploma,0
1425,22892,Male,Grade 12,1
1426,22896,Female,Degree,2
1427,22899,Male,Postgrad,2
1428,22913,Male,Grade 12,2
1430,22942,Male,Grade 12,0
1433,22987,Male,Diploma,0
1434,22996,Female,Degree,3
1436,23027,Male,Grade 12,2
1438,23041,Female,Diploma,0
1440,23060,Male,Degree,3
1441,23076,Male,Diploma,0
1442,23077,Male,Grade 12,0
1443,23090,Male,Grade 12,2
1444,23093,Male,Grade 12,0
1445,23112,Female,Grade 12,3
1446,23116,Male,Grade 12,0
1448,23169,Male,Diploma,0
1449,23177,Male,Grade 12,2
1450,23192,Female,Grade 12,0
1451,23201,Female,Degree,0
1453,23209,Male,Grade 12,0
1455,23213,Male,Grade 12,0
1456,23218,Male,Degree,0
1457,23219,Male,Diploma,0
1458,23221,Male,Degree,1
1460,23234,Female,Degree,0
1462,23288,Male,Degree,0
1464,23294,Female,Diploma,0
1465,23299,Male,Diploma,2
1466,23314,Female,Degree,2
1467,23324,Female,Diploma,0
1468,23328,Female,Grade 12,0
1469,23332,Male,Diploma,1
1471,23351,Female,Postgrad,0
1472,23352,Male,Postgrad,2
1473,23356,Female,Diploma,1
1474,23365,Male,Postgrad,0
1475,23373,Female,Grade 12,0
1477,23402,Male,Diploma,0
1479,23413,Female,Grade 12,0
1480,23419,Female,Grade 12,0
1481,23426,Female,Grade 12,1
1482,23434,Female,Grade 12,1
1484,23439,Female,Diploma,0
1485,23440,Male,Grade 12,2
1487,23465,Male,Grade 12,1
1488,23467,Female,Diploma,0
1490,23475,Male,Grade 12,2
1491,23478,Female,Degree,0
1492,23481,Female,Grade 12,2
1493,23486,Male,Grade 12,1
1494,23494,Female,Degree,0
1496,23499,Male,Degree,0
1498,23520,Male,Diploma,2
1499,23537,Female,Diploma,1
1500,23556,Male,Postgrad,0
1501,23572,Female,Diploma,0
1502,23597,Female,Diploma,0
1503,23598,Female,Diploma,2
1504,23600,Female,Degree,0
1505,23603,Female,Postgrad,0
1506,23643,Female,Grade 12,0
1507,23670,Male,Degree,0
1511,23704,Male,Diploma,1
1514,23748,Male,Degree,0
1516,23817,Male,Diploma,0
1518,23827,Female,Grade 12,1
1519,23832,Female,Grade 12,0
1520,23839,Male,Diploma,1
1521,23845,Male,Grade 12,0
1523,23849,Female,Grade 12,0
1524,23855,Male,Grade 12,0
1525,23872,Female,Grade 12,2
1526,23880,Female,Grade 12,1
1527,23904,Female,Postgrad,3
1528,23908,Male,Diploma,2
1529,23921,Male,Diploma,0
1530,23925,Male,Diploma,1
1531,23932,Male,Diploma,1
1532,23934,Female,Degree,0
1534,23944,Female,Diploma,3
1535,23952,Male,Grade 12,0
1537,23971,Female,Grade 12,0
1539,24001,Female,Postgrad,0
1541,24016,Male,Diploma,2
1542,24019,Male,Degree,2
1543,24031,Female,Diploma,0
1544,24035,Female,Grade 12,0
1545,24042,Female,Degree,1
1546,24048,Female,Grade 12,1
1547,24053,Male,Grade 12,2
1548,24055,Male,Degree,2
1549,24064,Male,Degree,3
1550,24065,Male,Grade 12,0
1552,24082,Female,Grade 12,0
1553,24093,Female,Grade 12,0
1554,24096,Male,Diploma,0
1555,24097,Female,Grade 12,0
1556,24104,Female,Diploma,4
1557,24108,Male,Grade 12,0
1558,24110,Female,Diploma,0
1559,24124,Female,Grade 12,0
1560,24131,Male,Degree,1
1562,24142,Male,Degree,2
1563,24147,Female,Diploma,2
1564,24161,Male,Degree,0
1565,24163,Male,Grade 12,0
1566,24177,Female,Diploma,1
1567,24185,Female,Degree,1
1568,24192,Female,Diploma,2
1569,24194,Male,Grade 12,0
1571,24203,Male,Grade 12,0
1572,24207,Male,Grade 12,0
1573,24211,Female,Diploma,0
1574,24218,Female,Grade 12,0
1575,24233,Female,Degree,1
1577,24282,Female,Diploma,1
1578,24284,Male,Diploma,0
1579,24291,Female,Grade 12,3
1580,24306,Male,Grade 12,1
1581,24312,Male,Diploma,2
1582,24321,Female,Degree,0
1583,24325,Male,Postgrad,0
1585,24379,Male,Degree,0
1586,24386,Female,Grade 12,2
1587,24396,Female,Grade 12,0
1588,24417,Male,Diploma,0
1589,24420,Male,Grade 12,0
1590,24437,Male,Diploma,1
1592,24462,Male,Diploma,0
1593,24498,Female,Diploma,0
1594,24514,Male,Diploma,0
1595,24536,Male,Diploma,0
1596,24537,Female,Diploma,0
1597,24539,Female,Grade 12,3
1600,24581,Female,Degree,0
1601,24582,Male,Diploma,0
1604,24620,Male,Postgrad,2
1605,24640,Female,Diploma,1
1611,24677,Female,Diploma,0
1612,24691,Male,Diploma,3
1613,24693,Female,Diploma,0
1615,24699,Male,Degree,1
1616,24701,Female,Postgrad,0
1617,24718,Female,Grade 12,0
1618,24730,Male,Diploma,0
1619,24732,Male,Postgrad,0
1620,24736,Female,Degree,1
1621,24739,Male,Degree,0
1622,24740,Male,Diploma,0
1623,24750,Female,Grade 12,1
1624,24752,Female,Grade 12,1
1625,24764,Male,Postgrad,0
1626,24768,Female,Degree,0
1627,24773,Female,Degree,0
1629,24779,Male,Postgrad,0
1630,24790,Male,Diploma,0
1631,24797,Male,Grade 12,2
1632,24810,Female,Postgrad,3
1634,24817,Male,Grade 12,0
1635,24840,Female,Diploma,0
1636,24852,Female,Diploma,2
1637,24854,Female,Grade 12,0
1638,24855,Male,Diploma,0
1639,24859,Male,Degree,0
1640,24860,Male,Diploma,1
1641,24863,Male,Grade 12,0
1642,24894,Female,Diploma,0
1644,24910,Male,Postgrad,1
1645,24929,Male,Grade 12,0
1646,24934,Female,Grade 12,2
1647,24936,Male,Grade 12,0
1648,24954,Female,Degree,3
1649,24963,Female,Degree,1
1650,24966,Male,Grade 12,0
1651,24970,Female,Grade 12,2
1652,24974,Male,Degree,0
1653,24982,Female,Diploma,1
1654,24988,Female,Grade 12,0
1655,24997,Female,Grade 12,0
1656,25002,Male,Degree,3
1657,25028,Female,Diploma,0
1658,25043,Male,Diploma,0
1659,25051,Female,Grade 12,1
1660,25057,Male,Grade 12,0
1662,25063,Female,Grade 12,1
1663,25073,Male,Diploma,0
1664,25075,Male,Grade 12,0
1665,25076,Male,Grade 12,2
1666,25077,Female,Diploma,0
1667,25079,Male,Degree,2
1668,25081,Male,Diploma,0
1669,25097,Male,Grade 12,2
1671,25109,Male,Grade 12,0
1672,25111,Female,Diploma,1
1673,25113,Male,Diploma,1
1674,25128,Male,Degree,0
1675,25139,Male,Grade 12,1
1676,25143,Male,Grade 12,0
1677,25150,Male,Diploma,0
1679,25173,Male,Diploma,1
1680,25174,Female,Degree,0
1681,25182,Female,Grade 12,1
1684,25192,Male,Diploma,0
1685,25204,Male,Diploma,1
1686,25207,Male,Grade 12,0
1687,25225,Male,Diploma,0
1688,25269,Female,Grade 12,0
1689,25276,Female,Degree,2
1690,25280,Female,Grade 12,2
1691,25284,Male,Degree,1
1693,25307,Female,Grade 12,0
1694,25325,Male,Diploma,0
1695,25332,Male,Grade 12,0
1696,25348,Male,Grade 12,1
1697,25361,Male,Grade 12,0
1699,25372,Male,Diploma,0
1701,25406,Female,Diploma,4
1702,25415,Female,Grade 12,3
1703,25418,Female,Grade 12,0
1704,25426,Female,Postgrad,0
1705,25428,Male,Grade 12,1
1706,25431,Female,Degree,1
1707,25438,Male,Diploma,0
1708,25444,Male,Grade 12,1
1709,25454,Female,Diploma,0
1710,25480,Male,Grade 12,0
1711,25482,Female,Grade 12,0
1712,25488,Male,Diploma,0
1713,25494,Male,Degree,0
1715,25516,Male,Postgrad,0
1716,25528,Female,Grade 12,1
1718,25573,Female,Grade 12,0
1719,25582,Female,Grade 12,2
1720,25588,Female,Postgrad,0
1721,25602,Female,Diploma,0
1722,25603,Male,Degree,0
1723,25615,Female,Grade 12,3
1724,25618,Male,Degree,0
1725,25622,Female,Grade 12,0
1726,25623,Female,Grade 12,2
1727,25638,Male,Degree,1
1728,25639,Female,Diploma,0
1729,25640,Male,Grade 12,0
1730,25651,Male,Grade 12,0
1731,25652,Female,Grade 12,0
1734,25677,Male,Diploma,0
1735,25682,Female,Grade 12,0
1736,25684,Male,Postgrad,0
1737,25685,Female,Diploma,0
1738,25694,Female,Diploma,0
1739,25696,Male,Diploma,0
1740,25710,Female,Diploma,0
1741,25721,Male,Grade 12,2
1742,25745,Male,Grade 12,1
1743,25754,Female,Diploma,2
1744,25755,Female,Diploma,0
1746,25759,Male,Grade 12,0
1747,25766,Female,Diploma,0
1748,25775,Male,Grade 12,0
1749,25786,Male,Diploma,0
1750,25801,Female,Diploma,1
1751,25810,Male,Diploma,0
1752,25820,Male,Grade 12,0
1753,25821,Female,Degree,0
1754,25825,Male,Grade 12,1
1755,25827,Male,Diploma,2
1757,25846,Male,Grade 12,0
1758,25847,Male,Degree,1
1759,25853,Female,Postgrad,1
1760,25854,Male,Degree,0
1762,25861,Female,Diploma,0
1764,25873,Female,Diploma,0
1765,25896,Female,Diploma,2
1766,25905,Male,Grade 12,3
1769,25917,Male,Grade 12,2
1770,25935,Female,Degree,0
1771,25940,Male,Grade 12,1
1772,25955,Male,Grade 12,3
1773,25970,Female,Degree,0
1774,25981,Female,Degree,0
1775,25985,Female,Grade 12,2
1776,25992,Female,Grade 12,1
1777,25996,Male,Diploma,0
1779,26006,Male,Degree,1
1780,26007,Male,Grade 12,2
1781,26018,Female,Grade 12,0
1782,26019,Male,Diploma,1
1784,26022,Male,Degree,0
1785,26043,Female,Grade 12,0
1786,26052,Female,Diploma,0
1787,26064,Male,Grade 12,0
1788,26086,Female,Grade 12,0
1789,26094,Male,Grade 12,1
1790,26096,Male,Degree,2
1791,26100,Female,Degree,1
1792,26109,Female,Grade 12,0
1793,26132,Male,Degree,0
1794,26135,Male,Grade 12,0
1795,26149,Male,Degree,2
1796,26151,Female,Grade 12,2
1798,26162,Male,Grade 12,1
1799,26166,Female,Grade 12,1
1800,26167,Female,Diploma,1
1803,26187,Male,Postgrad,0
1804,26191,Female,Diploma,1
1805,26229,Male,Diploma,0
1807,26250,Male,Grade 12,0
1809,26259,Male,Degree,0
1810,26274,Male,Grade 12,0
1813,26288,Female,Grade 12,1
1814,26292,Male,Grade 12,0
1815,26308,Female,Grade 12,3
1816,26310,Male,Diploma,1
1817,26323,Female,Diploma,1
1818,26333,Female,Diploma,1
1820,26359,Female,Grade 12,0
1821,26360,Female,Grade 12,2
1822,26367,Male,Degree,1
1823,26370,Male,Diploma,0
1824,26375,Male,Diploma,0
1827,26443,Female,Grade 12,2
1828,26501,Female,Diploma,0
1830,26513,Male,Grade 12,0
1834,26529,Male,Grade 12,0
1835,26534,Female,Diploma,0
1836,26561,Female,Degree,0
1837,26567,Female,Grade 12,0
1838,26578,Male,Postgrad,4
1839,26579,Male,Degree,1
1841,26584,Female,Diploma,0
1843,26607,Female,Postgrad,0
1845,26613,Male,Grade 12,0
1846,26624,Female,Degree,0
1847,26631,Female,Diploma,3
1848,26632,Female,Grade 12,0
1849,26641,Male,Degree,1
1850,26643,Female,Grade 12,1
1851,26650,Female,Degree,0
1852,26651,Female,Diploma,0
1853,26656,Female,Grade 12,0
1854,26672,Male,Diploma,0
1855,26687,Female,Diploma,0
1856,26703,Female,Grade 12,0
1857,26708,Male,Grade 12,3
1858,26713,Female,Grade 12,0
1860,26727,Female,Grade 12,0
1862,26735,Male,Postgrad,2
1863,26742,Male,Grade 12,0
1864,26749,Male,Postgrad,2
1865,26757,Female,Grade 12,0
1867,26779,Male,Diploma,0
1868,26781,Female,Grade 12,0
1869,26808,Female,Diploma,2
1871,26838,Male,Degree,1
1872,26840,Male,Grade 12,1
1873,26861,Female,Grade 12,0
1874,26867,Female,Diploma,1
1877,26915,Female,Degree,0
1878,26921,Female,Postgrad,0
1880,26949,Female,Diploma,0
1881,26950,Female,Grade 12,0
1882,26951,Female,Grade 12,0
1883,26957,Female,Grade 12,2
1885,26974,Male,Degree,1
1887,26985,Male,Postgrad,0
1888,26988,Male,Degree,2
1889,26994,Female,Grade 12,3
1890,27009,Male,Degree,0
1893,27042,Male,Grade 12,0
1894,27050,Male,Grade 12,0
1895,27069,Male,Grade 12,0
1896,27071,Male,Diploma,0
1898,27083,Female,Grade 12,2
1899,27089,Male,Grade 12,0
1900,27090,Male,Degree,1
1901,27092,Male,Grade 12,0
1903,27100,Male,Degree,0
1905,27117,Male,Grade 12,2
1906,27134,Female,Diploma,0
1907,27135,Female,Diploma,3
1908,27145,Male,Grade 12,4
1909,27157,Male,Diploma,0
1910,27168,Female,Grade 12,0
1911,27171,Male,Grade 12,3
1912,27174,Male,Degree,0
1914,27184,Male,Diploma,0
1915,27185,Female,Diploma,2
1917,27197,Female,Diploma,2
1918,27200,Male,Grade 12,2
1921,27222,Female,Diploma,0
1922,27227,Male,Grade 12,0
1924,27246,Male,Grade 12,0
1925,27253,Female,Grade 12,0
1926,27256,Female,Diploma,1
1927,27268,Male,Diploma,1
1928,27275,Female,Postgrad,0
1929,27287,Male,Diploma,2
1930,27290,Male,Diploma,3
1932,27313,Male,Diploma,1
1933,27321,Male,Diploma,1
1934,27353,Female,Degree,2
1935,27356,Male,Diploma,2
1936,27359,Male,Diploma,0
1937,27361,Female,Diploma,3
1939,27371,Female,Grade 12,1
1940,27373,Male,Grade 12,0
1942,27400,Male,Degree,2
1943,27403,Male,Diploma,2
1944,27413,Female,Grade 12,1
1945,27424,Female,Diploma,1
1946,27429,Female,Diploma,0
1947,27430,Female,Grade 12,0
1948,27440,Female,Degree,0
1950,27452,Male,Degree,0
1951,27457,Female,Degree,0
1952,27465,Female,Diploma,0
1953,27473,Female,Diploma,0
1954,27483,Male,Grade 12,0
1956,27494,Male,Postgrad,0
1957,27501,Female,Grade 12,0
1958,27517,Male,Grade 12,0
1959,27521,Female,Grade 12,0
1961,27539,Male,Grade 12,1
1962,27543,Male,Grade 12,0
1963,27549,Male,Degree,1
1964,27555,Female,Grade 12,0
1965,27562,Male,Diploma,0
1966,27580,Female,Degree,1
1967,27608,Female,Diploma,0
1969,27621,Female,Grade 12,0
1971,27671,Male,Grade 12,0
1972,27699,Male,Degree,2
1974,27730,Male,Grade 12,4
1975,27734,Male,Degree,2
1976,27749,Female,Diploma,0
1977,27756,Male,Diploma,0
1979,27767,Female,Grade 12,0
1980,27768,Male,Degree,2
1981,27772,Female,Grade 12,0
1982,27790,Male,Grade 12,1
1983,27806,Female,Grade 12,2
1984,27810,Male,Diploma,1
1987,27858,Male,Postgrad,0
1988,27865,Female,Postgrad,0
1989,27872,Male,Grade 12,2
1990,27887,Male,Degree,0
1991,27901,Male,Degree,1
1992,27905,Female,Grade 12,0
1993,27923,Female,Diploma,0
1994,27954,Male,Diploma,0
1995,27957,Female,Diploma,2
1996,27963,Female,Diploma,2
1997,27966,Male,Diploma,1
1999,27977,Male,Diploma,2
2000,27978,Male,Grade 12,1
2001,27981,Male,Diploma,0
2002,27985,Male,Degree,0
2003,27986,Female,Postgrad,0
2004,27994,Female,Grade 12,1
2006,28013,Male,Diploma,0
2007,28024,Male,Degree,2
2009,28034,Male,Grade 12,2
2010,28047,Male,Grade 12,1
2011,28052,Male,Grade 12,1
2012,28058,Female,Diploma,1
2013,28065,Female,Grade 12,1
2014,28069,Male,Degree,0
2015,28077,Female,Postgrad,0
2016,28079,Male,Grade 12,0
2018,28090,Female,Grade 12,0
2021,28149,Male,Grade 12,4
2022,28155,Male,Grade 12,0
2023,28162,Male,Diploma,1
2024,28178,Female,Diploma,0
2025,28183,Male,Diploma,0
2027,28198,Male,Grade 12,1
2029,28210,Female,Degree,0
2030,28220,Male,Degree,1
2031,28242,Female,Grade 12,2
2032,28265,Male,Grade 12,0
2033,28280,Female,Degree,0
2034,28282,Male,Diploma,1
2035,28291,Female,Diploma,0
