"","ID","IntRate","Income","DTI","LoanAmt","HistLen","Utilisation","Age","EmpStatus","HomeOwn","Purpose","default","X","Gender","Education","Offences"
"216",12043,20.25,3347840,1.95,9369926,5.85,23.35,34.3,"Self-employed","Mortgage","Home_improvement",0,215,"Female","Degree",1
"217",12044,21.25,866332,1.6,371613,2.18,19.4,29.8,"Contract","Mortgage","Home_improvement",1,216,"Female","Diploma",1
"218",12050,22.25,526520,1.32,1397166,2.21,17.81,27,"Salaried","Rent","Vehicle",0,217,"Male","Diploma",4
"219",12062,17.75,294992,1.53,893410,8.77,30.53,41.8,"Salaried","Mortgage","Vehicle",0,218,"Female","Grade 12",0
"220",12072,16.75,521004,2.16,895619,15.27,57.54,38.9,"Salaried","Mortgage","Home_improvement",1,219,"Male","Grade 12",2
"221",12078,18.75,1980808,1.53,6357382,8.99,38.09,40.2,"Self-employed","Mortgage","Home_improvement",1,220,"Female","No records",0
"222",12086,34.75,5021,0.5,17801,31.86,103.76,57.9,"Unemployed","Mortgage","Debt_consolidation",1,221,"Male","No records",0
"223",12091,35,4872,0.58,17610,26.52,89.29,52.9,"Unemployed","Rent","Debt_consolidation",1,222,"Male","No records",2
"224",12093,16.25,227106,2.11,102098,22.75,78.84,55.2,"Salaried","Rent","Vehicle",1,223,"Male","Degree",2
"225",12103,24.75,602356,2.14,1533891,39.09,128.75,68.2,"Contract","Mortgage","Debt_consolidation",1,224,"Female","Grade 12",0
"226",12113,17.75,231009,1.58,607731,25.9,86.9,48.1,"Salaried","Mortgage","Vehicle",0,225,"Female","No records",1
"227",12114,22.75,81577,1.93,203375,0.81,9.83,25.5,"Salaried","Own","Debt_consolidation",1,226,"Male","Grade 12",1
"228",12118,18.75,1692824,1.26,1367101,21.39,74.8,44.7,"Self-employed","Mortgage","Home_improvement",0,227,"Male","No records",0
"229",12127,23.75,1924295,2.42,4006437,22.19,73.76,47.4,"Self-employed","Rent","Other",1,228,"Female","Diploma",0
"230",12131,19.25,402657,1.03,1188191,23.48,81.77,50.5,"Salaried","Own","Debt_consolidation",0,229,"Male","No records",0
"231",12157,19.25,541310,1.76,1411486,31.48,105.17,63.9,"Salaried","Mortgage","Vehicle",1,230,"Male","Grade 12",0
"232",12163,16.75,260374,1.44,795465,25.21,83.36,53.7,"Salaried","Mortgage","Home_improvement",0,231,"Female","Diploma",3
"233",12168,19.25,200222,1.53,121268,33.4,114.42,57.2,"Salaried","Rent","Other",0,232,"Female","Degree",0
"234",12199,32.25,1775,0.45,2596,22.17,77.17,56.9,"Unemployed","Rent","Debt_consolidation",0,233,"Male","Grade 12",2
"235",12200,31.75,5350,0.56,1693,23.77,86.25,56.9,"Unemployed","Rent","Debt_consolidation",1,234,"Female","Grade 12",0
"236",12211,23.25,544988,1.71,893521,4.38,29.61,33.8,"Salaried","Rent","Other",1,235,"Female","No records",0
"237",12234,17.75,402943,1.63,983906,14.43,54.14,42,"Salaried","Mortgage","Vehicle",0,236,"Female","Grade 12",3
"238",12242,16.75,225145,1.34,298707,28.35,88.89,57.8,"Salaried","Mortgage","Home_improvement",0,237,"Female","Diploma",1
"239",12249,29.25,5470,0.41,2379,3.08,16.9,36.2,"Unemployed","Rent","Vehicle",0,238,"Female","Diploma",0
"240",12258,23.25,1860356,1.81,5684502,35.4,116.31,60.6,"Self-employed","Mortgage","Debt_consolidation",1,239,"Male","Grade 12",0
"241",12266,21.25,682535,1.9,2196260,39.91,128.53,73.2,"Self-employed","Mortgage","Vehicle",0,240,"Male","No records",0
"242",12287,20.25,208481,2.27,596114,6.24,30.98,34,"Salaried","Rent","Vehicle",1,241,"Female","Grade 12",2
"243",12291,20.25,345606,1.17,707957,26.97,91.24,60.2,"Self-employed","Mortgage","Home_improvement",1,242,"Male","Diploma",0
"244",12301,20.25,169294,1.95,513370,3.75,16.88,28,"Salaried","Rent","Vehicle",1,243,"Female","Diploma",0
"245",12307,23.25,720934,1.5,1892708,5.97,24.5,32.2,"Salaried","Rent","Other",0,244,"Male","Diploma",0
"246",12333,16.75,212150,1.22,259022,26.27,87.77,54.5,"Salaried","Mortgage","Home_improvement",0,245,"Male","No records",2
"247",12341,18.25,687630,1.7,1278095,37.38,119.78,64.9,"Salaried","Mortgage","Home_improvement",1,246,"Male","No records",1
"248",12342,17.75,520271,1.86,1530633,35.77,122.43,59.5,"Salaried","Mortgage","Vehicle",1,247,"Female","Degree",0
"249",12353,18.75,426096,1.93,1261461,16.7,58.28,46,"Salaried","Rent","Vehicle",0,248,"Female","Grade 12",0
"250",12366,19.25,310054,1.4,859572,22.49,76.29,54.4,"Salaried","Own","Debt_consolidation",1,249,"Female","Grade 12",2
"251",12370,18.25,189707,1.4,589297,6.96,27.83,41.4,"Salaried","Mortgage","Home_improvement",0,250,"Male","Diploma",1
"252",12372,14.25,395116,1.78,240908,9.35,38.03,43.1,"Salaried","Mortgage","Home_improvement",0,251,"Female","No records",0
"253",12378,16.75,328476,1.48,1208218,28.1,92.38,54.1,"Salaried","Mortgage","Home_improvement",0,252,"Female","Grade 12",2
"254",12381,20.25,371406,1.46,357271,34.05,114.94,68.5,"Salaried","Rent","Vehicle",0,253,"Male","Diploma",0
"255",12396,20.25,350093,1.3,413165,39.4,125.28,62.1,"Salaried","Rent","Vehicle",0,254,"Male","Grade 12",0
"256",12412,17.75,100289,1.14,367918,10.09,46.03,43.3,"Salaried","Mortgage","Vehicle",0,255,"Male","Grade 12",1
"257",12413,17.75,326586,1.64,1094620,9.93,39.38,44,"Salaried","Mortgage","Vehicle",0,256,"Male","Diploma",2
"258",12417,19.25,280796,1.35,946869,38.55,123.05,65.9,"Salaried","Mortgage","Vehicle",1,257,"Male","Grade 12",1
"259",12424,17.75,232855,1.53,795576,16.21,55.64,50.7,"Salaried","Mortgage","Vehicle",0,258,"Female","No records",0
"260",12430,19.25,203911,1.65,348319,9,39.64,34.7,"Salaried","Own","Debt_consolidation",1,259,"Male","Grade 12",0
"261",12442,24.25,289145,1.01,982536,0.19,11.91,22.7,"Salaried","Own","Debt_consolidation",1,260,"Female","Grade 12",0
"262",12466,23.25,177971,1.52,328530,31.96,108.17,60.8,"Salaried","Rent","Other",1,261,"Female","Degree",0
"263",12468,18.75,240559,1.72,871609,29.22,97.67,55.6,"Salaried","Rent","Vehicle",0,262,"Female","Grade 12",0
"264",12487,34.75,6336,0.58,13309,22.24,74.46,45.2,"Unemployed","Mortgage","Debt_consolidation",1,263,"Male","No records",0
"265",12490,23.75,3491270,2.55,5908479,32.76,110.99,54.8,"Self-employed","Rent","Other",1,264,"Female","Grade 12",0
"266",12502,21.75,226836,1.25,624343,31.26,103.78,58.3,"Salaried","Rent","Other",1,265,"Male","Grade 12",1
"267",12505,20.75,454414,2.04,1534277,37.76,127.38,63.4,"Salaried","Own","Debt_consolidation",1,266,"Female","Grade 12",0
"268",12507,29.25,6623,0.43,13342,24.79,90.75,54.2,"Unemployed","Rent","Home_improvement",1,267,"Male","Diploma",1
"269",12508,17.75,479443,1.4,1151953,9.98,35.52,39,"Salaried","Mortgage","Vehicle",0,268,"Male","Diploma",0
"270",12512,21.25,2392079,1.67,2765816,17.88,58.54,44.4,"Self-employed","Own","Debt_consolidation",1,269,"Male","Grade 12",0
"271",12517,17.75,235943,1.04,534795,8.76,29.55,36.1,"Salaried","Mortgage","Vehicle",0,270,"Male","No records",0
"272",12519,33.25,4947,0.69,3023,34.87,112.97,58.3,"Unemployed","Rent","Debt_consolidation",0,271,"Male","Diploma",0
"273",12523,20.25,549811,1.33,817072,38.59,124.22,61.6,"Salaried","Rent","Vehicle",1,272,"Male","Postgrad",0
"274",12525,16.75,391392,1.28,666521,8.73,33.9,42.2,"Salaried","Mortgage","Home_improvement",0,273,"Female","Degree",3
"275",12537,16.75,487736,1.73,1023315,25.38,91.94,51.3,"Salaried","Mortgage","Home_improvement",0,274,"Male","Grade 12",1
"276",12551,21.25,214960,1.77,467922,10.21,40.63,36.6,"Contract","Mortgage","Vehicle",1,275,"Female","Diploma",1
"277",12553,17.75,167010,1.85,366135,23.22,79.43,54.5,"Salaried","Mortgage","Vehicle",0,276,"Male","Grade 12",1
"278",12560,35,1402,0.61,2107,7.37,32.12,34.4,"Unemployed","Rent","Debt_consolidation",0,277,"Male","Degree",0
"279",12564,19.25,470202,1.31,431588,38.84,128.64,73.2,"Salaried","Mortgage","Vehicle",0,278,"Male","Diploma",0
"280",12568,23.25,511103,1.34,566698,5.67,32.61,29,"Salaried","Rent","Other",0,279,"Male","Postgrad",0
"281",12589,18.75,564546,1.89,1425642,8.3,32.5,37,"Salaried","Rent","Vehicle",1,280,"Female","Diploma",1
"282",12605,19.75,1473383,1.09,5547767,14.9,52.4,38.8,"Self-employed","Mortgage","Vehicle",0,281,"Female","Postgrad",0
"283",12617,21.75,306650,1.53,598400,11.5,48.62,35.1,"Salaried","Rent","Other",0,282,"Male","Grade 12",2
"284",12622,18.75,921809,1.54,2566093,11.29,40.33,40.3,"Self-employed","Mortgage","Home_improvement",1,283,"Male","Grade 12",0
"285",12631,18.75,143701,1.23,513464,29.88,95.33,55.7,"Salaried","Rent","Vehicle",0,284,"Male","Degree",0
"286",12632,23.25,159091,1.52,466343,39.63,125.44,64.4,"Salaried","Rent","Other",1,285,"Female","Grade 12",0
"287",12657,16.75,535483,1.33,1032000,25.56,83.34,58.4,"Salaried","Mortgage","Home_improvement",0,286,"Female","Diploma",1
"288",12660,23.75,612367,1.95,516555,37.3,119.66,60.8,"Contract","Rent","Vehicle",1,287,"Female","No records",2
"289",12674,17.75,91198,1.58,104007,23.18,79.6,55,"Salaried","Mortgage","Vehicle",0,288,"Male","Degree",0
"290",12690,18.75,286684,1.69,847627,30.53,98.81,59.9,"Salaried","Rent","Vehicle",0,289,"Female","No records",1
"291",12707,21.25,616277,1.84,257636,33.7,112.6,63.5,"Contract","Rent","Vehicle",0,290,"Male","Grade 12",0
"292",12708,16.75,201256,1.38,634738,10.58,35.12,39.4,"Salaried","Mortgage","Home_improvement",0,291,"Male","Diploma",0
"293",12739,21.25,2323721,1.71,3620253,22.09,77.3,44.2,"Self-employed","Own","Debt_consolidation",1,292,"Male","Diploma",0
"294",12741,17.75,372409,1.43,853144,25.88,89.58,52.3,"Salaried","Mortgage","Vehicle",0,293,"Male","Degree",2
"295",12742,20.25,126488,1.31,415921,38.2,123.72,66.2,"Salaried","Rent","Vehicle",1,294,"Male","No records",1
"296",12743,32.25,4900,0.39,13233,24.6,86.83,57.4,"Unemployed","Rent","Debt_consolidation",1,295,"Female","Grade 12",0
"297",12744,19.25,189660,1.5,503314,31.31,101.73,54.2,"Salaried","Own","Debt_consolidation",0,296,"Female","Grade 12",0
"298",12754,35,1977,0.6,5708,36.56,121.4,66.8,"Unemployed","Mortgage","Debt_consolidation",1,297,"Female","Diploma",0
"299",12772,16.75,227954,1.14,120799,37.27,123.88,71.9,"Salaried","Mortgage","Vehicle",1,298,"Male","Grade 12",0
"300",12773,18.75,397853,1.96,1253866,28.89,101.39,50.9,"Salaried","Rent","Vehicle",1,299,"Male","No records",0
"301",12784,22.75,2249875,2.04,6045442,36.48,114.41,60.1,"Self-employed","Own","Debt_consolidation",1,300,"Female","Grade 12",0
"302",12795,22.75,485254,1.33,1703911,24.22,82.52,55.8,"Contract","Own","Debt_consolidation",0,301,"Female","Degree",0
"303",12796,33.75,2479,0.42,9051,26.61,97.07,60.9,"Unemployed","Rent","Debt_consolidation",1,302,"Male","Diploma",2
"304",12798,15.25,361193,0.95,214228,20.17,70.36,44.6,"Salaried","Mortgage","Vehicle",0,303,"Female","Postgrad",0
"305",12813,22.75,2422820,2.15,8636246,33.99,112.91,66.9,"Self-employed","Own","Debt_consolidation",1,304,"Male","Degree",1
"306",12822,19.25,254868,1.19,281545,13.82,53.82,45.1,"Salaried","Own","Debt_consolidation",1,305,"Male","Diploma",0
"307",12832,18.25,455052,1.58,924562,32.49,111.42,66.5,"Salaried","Mortgage","Home_improvement",1,306,"Female","Grade 12",0
"308",12837,20.75,403883,1.01,787196,36.08,112.29,68.8,"Salaried","Own","Debt_consolidation",1,307,"Male","Grade 12",0
"309",12840,17.75,313260,1.35,117900,26.96,87.41,60.1,"Salaried","Rent","Vehicle",1,308,"Male","Diploma",1
"310",12847,18.75,302251,1.56,663635,14.9,58.62,46.4,"Salaried","Rent","Vehicle",1,309,"Male","Diploma",0
"311",12872,18.25,377313,1.38,1269070,35.29,118.13,61.4,"Salaried","Mortgage","Home_improvement",0,310,"Female","Grade 12",1
"312",12887,23.25,348218,1.16,477861,30.92,104.08,60.5,"Salaried","Rent","Other",1,311,"Male","Grade 12",0
"313",12897,17.75,440977,1.82,538098,23.63,80.42,55.8,"Salaried","Mortgage","Vehicle",0,312,"Female","Degree",0
"314",12900,17.75,391125,1.5,1389627,24.31,82.75,58.6,"Salaried","Mortgage","Vehicle",0,313,"Male","Degree",3
"315",12911,21.25,2204947,1.9,8256259,34.89,114.19,60.3,"Self-employed","Mortgage","Vehicle",1,314,"Female","Postgrad",4
"316",12915,21.75,247416,1,906928,16.31,62.5,45.7,"Salaried","Rent","Other",1,315,"Female","Grade 12",0
"317",12924,21.25,416726,1.39,1570805,1.9,16.06,25.4,"Salaried","Mortgage","Vehicle",0,316,"Female","No records",0
"318",12936,20.25,149922,1.6,462050,36.66,120.78,68.7,"Salaried","Rent","Vehicle",1,317,"Female","Postgrad",0
"319",12942,16.75,249509,1.82,303959,20.11,69.16,52.9,"Salaried","Mortgage","Home_improvement",0,318,"Male","Diploma",1
"320",12954,16.75,264381,1.94,633705,19.49,68.87,49.6,"Salaried","Mortgage","Home_improvement",0,319,"Male","Degree",0
"321",12960,21.75,311136,1.39,923690,10.51,40.41,32.8,"Salaried","Rent","Other",0,320,"Male","Degree",0
"322",12961,22.25,413259,1.68,1133980,2.02,15.02,30.9,"Salaried","Rent","Vehicle",0,321,"Female","Grade 12",0
"323",12967,28.75,4465,0.36,10639,17.13,58.96,45.2,"Unemployed","Mortgage","Debt_consolidation",1,322,"Male","Grade 12",0
"324",12971,21.75,416686,1.64,781974,22.43,77.13,51.7,"Salaried","Rent","Other",1,323,"Male","Grade 12",0
"325",12979,17.75,153563,1.71,187116,12.19,49.74,37,"Salaried","Mortgage","Vehicle",0,324,"Female","Diploma",0
"326",12984,17.75,212323,1.55,305898,15.37,60.57,43.6,"Salaried","Mortgage","Vehicle",1,325,"Male","Degree",2
"327",13000,20.25,321090,0.84,1036494,33.8,113.41,64.4,"Salaried","Rent","Vehicle",0,326,"Male","Degree",1
"328",13041,25.25,651674,2,1629160,6.53,27.91,41.1,"Self-employed","Rent","Other",1,327,"Female","Degree",1
"329",13047,17.75,411485,1.58,484314,13.89,54.26,41.5,"Salaried","Mortgage","Vehicle",0,328,"Male","Diploma",1
"330",13059,16.75,323449,1.8,267045,22.05,78.08,50.5,"Salaried","Mortgage","Home_improvement",0,329,"Female","Grade 12",1
"331",13068,19.75,1196424,1.8,879160,26.93,91.49,56.8,"Self-employed","Mortgage","Vehicle",0,330,"Female","Grade 12",0
"332",13069,21.25,638131,1.47,238890,0.67,12.55,24.7,"Salaried","Rent","Vehicle",1,331,"Female","Postgrad",0
"333",13081,21.25,2201397,2.28,4163658,23.83,85.98,47.8,"Self-employed","Own","Debt_consolidation",1,332,"Male","Diploma",1
"334",13089,20.25,762533,2.43,2837611,9.28,36.46,43.4,"Contract","Mortgage","Home_improvement",1,333,"Male","Grade 12",0
"335",13108,31.25,5649,0.26,6188,38.36,122.53,67.3,"Unemployed","Rent","Debt_consolidation",1,334,"Male","Grade 12",1
"336",13111,20.25,438903,1.62,994483,6.81,31.06,29.1,"Salaried","Rent","Vehicle",0,335,"Male","Grade 12",0
"337",13117,19.25,359532,1.53,928572,39.65,127.53,69.1,"Salaried","Mortgage","Vehicle",0,336,"Female","Postgrad",2
"338",13150,21.75,436130,1.28,478540,32.25,103.59,54.4,"Salaried","Rent","Other",1,337,"Male","Diploma",0
"339",13173,18.25,153518,1.76,153379,38.79,128.42,66.5,"Salaried","Mortgage","Home_improvement",1,338,"Male","Diploma",2
"340",13174,21.25,2031443,1.81,3737044,30.92,100.04,61.1,"Self-employed","Mortgage","Vehicle",1,339,"Male","Grade 12",0
"341",13190,19.75,201290,2.48,516548,27.08,93.52,57.1,"Self-employed","Mortgage","Vehicle",1,340,"Male","Degree",1
"342",13191,18.25,329769,1.35,838976,6.01,28.64,29.7,"Salaried","Mortgage","Home_improvement",1,341,"Female","Degree",0
"343",13194,15.25,181785,1.73,81572,22.06,77.47,51.2,"Salaried","Mortgage","Vehicle",0,342,"Female","Diploma",0
"344",13196,19.75,1610538,3.06,3086007,25.81,88.32,57.6,"Self-employed","Mortgage","Vehicle",1,343,"Male","No records",0
"345",13198,17.75,363002,1.5,416211,19.68,66.22,51.4,"Salaried","Mortgage","Vehicle",0,344,"Female","Degree",0
"346",13202,16.75,591989,1.24,2174861,24.33,83.43,47.1,"Salaried","Mortgage","Home_improvement",0,345,"Male","Grade 12",1
"347",13206,21.75,256443,1.94,555844,29.58,106.02,54.8,"Salaried","Rent","Other",1,346,"Male","Degree",0
"348",13216,18.75,648302,1.72,2225860,24.82,83.58,48.3,"Salaried","Rent","Vehicle",1,347,"Male","No records",0
"349",13225,18.75,584870,1.66,732318,19.26,66.14,53.7,"Salaried","Rent","Vehicle",0,348,"Female","Grade 12",2
"350",13230,22.75,989943,1.25,1894299,39.64,127.06,68.4,"Contract","Mortgage","Vehicle",1,349,"Male","Diploma",2
"351",13273,19.25,356754,1.43,981759,20.88,69.78,44.1,"Salaried","Own","Debt_consolidation",1,350,"Male","No records",0
"352",13290,34.75,3345,0.43,8442,0.61,4.71,32.1,"Unemployed","Mortgage","Debt_consolidation",0,351,"Male","Diploma",0
"353",13306,23.75,3215832,2.6,9451122,14.97,49.15,39.3,"Self-employed","Rent","Other",1,352,"Female","Diploma",0
"354",13319,16.75,590110,1.51,1825964,13.68,53.86,46.9,"Salaried","Mortgage","Home_improvement",0,353,"Male","Diploma",2
"355",13322,18.75,357903,1.56,935477,16.1,62.93,43,"Salaried","Rent","Vehicle",1,354,"Male","No records",3
"356",13324,23.75,2127471,2.62,5088215,25.85,85.38,55.6,"Self-employed","Rent","Other",1,355,"Female","Diploma",0
"357",13328,28.75,1406155,1.92,1927572,1.39,15.28,33.2,"Contract","Rent","Other",0,356,"Male","Diploma",2
"358",13335,30.75,6226,0.33,19975,17.3,61.03,52.2,"Unemployed","Rent","Other",0,357,"Male","Grade 12",1
"359",13338,16.75,430368,1.29,1560090,19.52,69.48,47,"Salaried","Mortgage","Home_improvement",0,358,"Male","No records",0
"360",13347,23.75,360234,1.72,659933,22.52,76.81,50.2,"Self-employed","Rent","Other",1,359,"Female","Postgrad",0
"361",13363,16.75,272727,1.62,764664,34.11,113.91,59.9,"Salaried","Mortgage","Home_improvement",0,360,"Female","Diploma",1
"362",13390,19.25,218109,1.39,246831,24.67,84.65,50.3,"Salaried","Own","Debt_consolidation",0,361,"Male","Grade 12",0
"363",13397,21.75,252971,1.52,531460,24.73,85.91,52.3,"Salaried","Rent","Other",1,362,"Male","Degree",0
"364",13416,16.75,653324,1.15,1117976,29.68,99.06,53.4,"Salaried","Mortgage","Home_improvement",0,363,"Male","Grade 12",0
"365",13424,21.25,754623,2.36,757101,16.99,65.22,44.1,"Self-employed","Own","Debt_consolidation",1,364,"Female","No records",1
"366",13426,23.75,936095,2.13,3176448,13.31,51.42,46.8,"Self-employed","Rent","Other",1,365,"Male","Grade 12",0
"367",13441,23.75,2062943,1.61,4418321,31.1,95.26,57.5,"Self-employed","Rent","Other",1,366,"Female","Grade 12",0
"368",13449,18.75,395073,1.82,953496,27.75,92.58,51.4,"Salaried","Rent","Vehicle",0,367,"Male","No records",0
"369",13451,18.75,318183,1.57,772721,13.47,45.16,47.3,"Salaried","Rent","Vehicle",0,368,"Female","Diploma",0
"370",13458,16.75,245318,1.26,245227,16.57,59.23,45.4,"Salaried","Mortgage","Home_improvement",1,369,"Male","Grade 12",0
"371",13462,19.75,948737,1.42,2186609,7.76,40.1,32.2,"Self-employed","Mortgage","Vehicle",1,370,"Male","Diploma",0
"372",13473,20.75,542961,1.74,710076,6.79,31.71,41.7,"Salaried","Own","Debt_consolidation",1,371,"Male","Grade 12",0
"373",13487,19.25,276265,1.61,351501,10.81,45.3,42.2,"Salaried","Own","Debt_consolidation",1,372,"Female","Degree",0
"374",13497,29.25,2774,0.21,5705,36.21,117.24,69.2,"Unemployed","Rent","Vehicle",0,373,"Female","Diploma",0
"375",13501,16.75,469391,2.48,815784,28.45,95.79,50.6,"Salaried","Mortgage","Home_improvement",1,374,"Male","Grade 12",0
"376",13502,18.75,732635,1.36,2753775,19.78,68.82,49.2,"Salaried","Rent","Vehicle",0,375,"Male","Diploma",0
"377",13505,34.25,3718,0.54,9662,33.87,113.54,65.6,"Unemployed","Rent","Home_improvement",1,376,"Female","Grade 12",2
"378",13513,23.75,955866,2.22,1513688,29.67,97.22,54.9,"Self-employed","Rent","Other",0,377,"Male","Diploma",0
"379",13518,20.25,399115,1.57,292243,0.45,13.97,30,"Salaried","Mortgage","Home_improvement",0,378,"Male","No records",0
"380",13529,18.75,573450,1.47,1259760,21.55,76.61,50.2,"Salaried","Rent","Vehicle",0,379,"Female","Diploma",0
"381",13533,26.25,1205079,1.4,3843658,2.99,19.03,25.1,"Contract","Own","Debt_consolidation",0,380,"Male","Degree",0
"382",13552,16.75,342702,1.66,258104,26.44,89.73,58.7,"Salaried","Mortgage","Home_improvement",0,381,"Female","No records",0
"383",13564,24.25,613215,1.81,1157237,38.39,127.33,72.2,"Contract","Own","Debt_consolidation",1,382,"Female","No records",0
"384",13567,17.75,256235,1.42,709501,21.04,73.75,46.2,"Salaried","Mortgage","Vehicle",0,383,"Female","Postgrad",0
"385",13587,21.75,150837,1.11,391490,9.25,36.57,40.8,"Salaried","Rent","Other",0,384,"Female","Degree",0
"386",13602,19.25,305239,1.7,971846,25.91,86.6,60.2,"Salaried","Mortgage","Vehicle",1,385,"Female","Grade 12",1
"387",13603,17.75,489940,1.65,942626,14.47,56.21,48.4,"Salaried","Mortgage","Vehicle",1,386,"Female","Degree",1
"388",13606,18.75,255839,1.3,725508,18.43,64.87,44.6,"Salaried","Rent","Vehicle",0,387,"Female","Degree",2
"389",13619,21.75,849019,1.92,798704,34.99,113.1,62.5,"Contract","Mortgage","Home_improvement",1,388,"Female","Grade 12",0
