ID,Gender,Education,Offences
19980,Male,Grade 12,0
19985,Male,Diploma,1
19989,Male,No records,0
19995,Female,Diploma,1
19996,Male,No records,0
20002,Female,Diploma,1
20029,Male,No records,1
20033,Female,Diploma,0
20052,Male,Diploma,1
20061,Female,Degree,0
20079,Female,Diploma,3
20083,Male,No records,2
20095,Female,Degree,0
20102,Female,Grade 12,0
20107,Male,Degree,3
20119,Male,Grade 12,0
20121,Male,No records,2
20130,Male,Grade 12,1
20144,Female,Grade 12,1
20159,Female,No records,3
20175,Male,No records,1
20176,Male,Diploma,2
20179,Male,Diploma,0
20186,Male,No records,2
20188,Female,Degree,0
20205,Male,Diploma,0
20208,Female,Grade 12,0
20214,Female,Grade 12,2
20218,Female,Grade 12,0
20221,Male,Diploma,0
20222,Female,No records,0
20228,Female,Degree,2
20237,Female,Grade 12,2
20242,Female,Grade 12,0
20245,Male,Postgrad,0
20295,Female,No records,0
20296,Male,Grade 12,1
20297,Male,Diploma,1
20309,Female,No records,0
20311,Female,Grade 12,0
20312,Male,Grade 12,4
20340,Male,Grade 12,0
20343,Male,Postgrad,0
20364,Male,Grade 12,0
20376,Male,No records,0
20378,Male,Degree,1
20391,Male,Grade 12,2
20398,Female,Grade 12,1
20401,Female,No records,2
20404,Male,Grade 12,0
20410,Male,Grade 12,1
20413,Female,No records,2
20417,Male,Grade 12,2
20426,Male,No records,0
20446,Male,Grade 12,0
20454,Female,Grade 12,2
20456,Male,Grade 12,2
20458,Female,Grade 12,0
20460,Female,Degree,0
20474,Female,No records,0
20477,Female,No records,0
20489,Female,Grade 12,0
20490,Female,Diploma,3
20499,Female,No records,0
20500,Male,Diploma,2
20501,Female,Diploma,1
20514,Male,Degree,1
20515,Male,Diploma,0
20518,Female,Grade 12,0
20519,Female,Diploma,2
20521,Male,No records,2
20534,Female,No records,0
20535,Male,Grade 12,0
20539,Male,Postgrad,0
20541,Female,No records,2
20548,Female,No records,0
20552,Male,Degree,3
20554,Female,Postgrad,1
20560,Male,Grade 12,0
20561,Female,Degree,2
20562,Male,No records,1
20564,Male,Diploma,0
20569,Female,Grade 12,2
20577,Female,Grade 12,0
20586,Female,No records,2
20598,Female,Diploma,0
20599,Female,No records,0
20606,Female,Degree,0
20624,Female,No records,0
20629,Female,Diploma,0
20640,Female,Degree,1
20644,Female,Diploma,0
20651,Male,Grade 12,1
20669,Male,Grade 12,0
20702,Male,Degree,0
20713,Male,Grade 12,0
20729,Male,Grade 12,0
20731,Male,Grade 12,0
20732,Male,Grade 12,1
20733,Female,Grade 12,2
20742,Female,Postgrad,0
20747,Female,No records,2
20749,Male,No records,0
20761,Male,Grade 12,1
20776,Female,No records,0
20779,Female,Postgrad,0
20793,Male,No records,2
20828,Female,Diploma,0
20835,Male,Diploma,1
20837,Male,No records,0
20844,Male,Degree,0
20849,Female,No records,0
20854,Male,Degree,0
20856,Male,No records,1
20860,Male,Grade 12,0
20863,Female,No records,0
20872,Female,Grade 12,0
20873,Male,Degree,2
20882,Male,Grade 12,0
20886,Male,Grade 12,2
20903,Female,No records,1
20908,Male,Postgrad,0
20911,Male,Grade 12,2
20925,Male,Diploma,0
20932,Male,Diploma,0
20974,Male,Grade 12,2
20978,Female,Grade 12,1
20979,Male,Degree,0
20984,Female,Diploma,0
20986,Male,Diploma,1
20995,Male,Grade 12,1
20999,Female,Grade 12,0
21001,Female,Degree,0
21006,Female,Grade 12,0
21012,Female,Diploma,4
21014,Female,Diploma,1
21020,Female,Diploma,0
21021,Female,Degree,0
21025,Male,Degree,0
21035,Male,Grade 12,0
21037,Female,Grade 12,1
21043,Female,Grade 12,1
21046,Male,Grade 12,0
21072,Female,Degree,0
21073,Female,Grade 12,0
21084,Male,Grade 12,0
21093,Male,Grade 12,1
21135,Female,Grade 12,0
21150,Female,No records,0
21180,Female,Diploma,1
21196,Female,Diploma,2
21198,Female,Grade 12,0
21211,Female,Grade 12,0
21216,Male,Grade 12,0
21244,Male,Diploma,1
21249,Female,Grade 12,0
21282,Female,No records,0
21290,Female,Degree,1
21292,Male,Grade 12,0
21313,Female,Grade 12,0
21317,Male,Degree,1
21321,Male,No records,0
21334,Male,No records,0
21340,Male,Degree,0
21345,Female,Degree,1
21348,Male,Grade 12,0
21363,Male,Diploma,2
21364,Female,Diploma,1
21371,Male,No records,0
21398,Male,Degree,0
21403,Male,Grade 12,2
21408,Male,Grade 12,0
21413,Male,Diploma,0
21423,Male,Degree,0
21427,Male,Grade 12,0
21429,Female,No records,1
21461,Female,Degree,0
21465,Male,Grade 12,2
21485,Male,Grade 12,2
21511,Male,Grade 12,0
21514,Male,No records,0
21518,Male,Grade 12,2
21526,Male,Grade 12,1
21529,Female,Diploma,0
21530,Male,Grade 12,0
21545,Male,Diploma,0
21552,Male,Degree,0
21553,Female,Grade 12,0
21559,Female,Diploma,0
21582,Female,Postgrad,1
21592,Male,No records,0
21594,Female,Diploma,2
21599,Female,Diploma,0
21617,Male,Grade 12,1
21631,Male,No records,0
21640,Female,Grade 12,0
21654,Female,Degree,0
21661,Female,No records,2
21676,Female,Diploma,0
21677,Female,Grade 12,0
21689,Female,Degree,0
21695,Female,Degree,0
21719,Female,Grade 12,1
21732,Male,Grade 12,3
21735,Male,No records,0
21737,Female,No records,2
21748,Male,No records,0
21762,Female,Degree,1
21772,Male,Diploma,0
21780,Male,Grade 12,2
21797,Female,Diploma,0
21800,Female,No records,2
21822,Male,Grade 12,2
21834,Female,Grade 12,0
21841,Male,Grade 12,1
21844,Male,Degree,2
21858,Female,Degree,1
21870,Female,No records,2
21871,Female,Diploma,1
21885,Female,No records,3
21895,Female,Degree,0
21897,Female,No records,2
21900,Male,Grade 12,1
21902,Male,Grade 12,2
21906,Female,Grade 12,0
21919,Male,No records,0
21923,Male,Degree,0
21930,Female,Postgrad,2
21942,Male,Diploma,2
21967,Male,Diploma,0
21969,Female,Degree,0
21977,Male,Degree,0
21988,Male,Grade 12,1
21993,Female,Grade 12,1
21997,Female,No records,1
21999,Male,Grade 12,2
22007,Female,Diploma,1
22009,Female,Grade 12,1
22015,Female,Postgrad,0
22016,Male,Grade 12,0
22023,Female,Degree,1
22025,Female,Grade 12,1
22046,Female,No records,1
22061,Female,Grade 12,0
22065,Male,Grade 12,0
22075,Male,Diploma,0
22095,Male,Degree,0
22104,Male,Grade 12,0
22107,Male,No records,0
22110,Female,Degree,2
22117,Female,Grade 12,1
22118,Male,Diploma,1
22121,Male,Degree,0
22125,Female,Grade 12,0
22134,Female,Degree,0
22145,Male,Diploma,1
22160,Male,Diploma,0
22193,Female,Degree,1
22195,Female,Postgrad,0
22199,Male,No records,0
22200,Male,Degree,2
22216,Male,No records,0
22218,Male,Grade 12,0
22231,Male,Grade 12,0
22238,Female,Degree,1
22254,Female,Diploma,0
22267,Male,No records,0
22269,Male,Grade 12,1
22285,Female,Diploma,1
22295,Male,Degree,0
22297,Male,Grade 12,0
22307,Male,Degree,1
22310,Male,Grade 12,2
22350,Male,No records,0
22356,Female,Diploma,0
22362,Female,No records,0
22363,Male,No records,1
22366,Male,Grade 12,1
22382,Male,No records,1
22390,Female,Grade 12,2
22393,Female,Diploma,1
22399,Female,Degree,1
22408,Male,Degree,0
22423,Male,Grade 12,2
22429,Female,Diploma,1
22438,Male,Diploma,0
22440,Female,Grade 12,0
22450,Male,Grade 12,0
22457,Male,Grade 12,0
22468,Male,Diploma,2
22473,Female,Diploma,2
22486,Female,No records,1
22492,Male,Grade 12,0
22502,Male,No records,1
22511,Male,Grade 12,0
22513,Female,Postgrad,0
22519,Male,No records,0
22536,Female,Degree,2
22553,Female,No records,0
22554,Female,Diploma,0
22563,Male,Grade 12,0
22573,Female,Grade 12,1
22585,Female,No records,2
22590,Male,Diploma,0
22612,Male,Diploma,0
22618,Male,No records,0
22621,Male,Diploma,0
22635,Female,Diploma,0
22637,Male,No records,1
22640,Male,Degree,0
22641,Male,No records,0
22648,Male,No records,0
22650,Male,Grade 12,2
22654,Female,Diploma,0
22661,Female,Grade 12,3
22679,Male,Grade 12,0
22680,Female,No records,0
22687,Female,Grade 12,4
22696,Male,Grade 12,0
22705,Male,Grade 12,0
22720,Male,Grade 12,1
22724,Male,Degree,2
22727,Female,Degree,1
22729,Male,Degree,0
22730,Female,Diploma,0
22732,Male,No records,0
22734,Male,Grade 12,4
22765,Female,Grade 12,1
22774,Female,Grade 12,0
22775,Female,No records,0
22808,Female,No records,0
22812,Male,Grade 12,0
22838,Female,Grade 12,0
22839,Female,Degree,0
22847,Female,Diploma,0
22865,Female,Degree,4
22875,Male,Degree,0
22878,Female,Diploma,0
22888,Female,Diploma,0
22892,Male,Grade 12,1
22896,Female,Degree,2
22899,Male,Postgrad,2
22913,Male,Grade 12,2
22934,Male,No records,0
22942,Male,Grade 12,0
22956,Male,No records,2
22970,Female,No records,0
22987,Male,Diploma,0
22996,Female,Degree,3
23024,Female,No records,0
23027,Male,Grade 12,2
23040,Male,No records,0
23041,Female,Diploma,0
23044,Female,No records,0
23060,Male,Degree,3
23076,Male,Diploma,0
23077,Male,Grade 12,0
23090,Male,Grade 12,2
23093,Male,Grade 12,0
23112,Female,Grade 12,3
23116,Male,Grade 12,0
23159,Male,No records,0
23169,Male,Diploma,0
23177,Male,Grade 12,2
23192,Female,Grade 12,0
23201,Female,Degree,0
23205,Female,No records,0
23209,Male,Grade 12,0
23210,Female,No records,1
23213,Male,Grade 12,0
23218,Male,Degree,0
23219,Male,Diploma,0
23221,Male,Degree,1
23224,Male,No records,0
23234,Female,Degree,0
23245,Female,No records,1
23288,Male,Degree,0
23291,Male,No records,0
23294,Female,Diploma,0
23299,Male,Diploma,2
23314,Female,Degree,2
23324,Female,Diploma,0
23328,Female,Grade 12,0
23332,Male,Diploma,1
23350,Male,No records,0
23351,Female,Postgrad,0
23352,Male,Postgrad,2
23356,Female,Diploma,1
23365,Male,Postgrad,0
23373,Female,Grade 12,0
23388,Male,No records,1
23402,Male,Diploma,0
23407,Female,No records,2
23413,Female,Grade 12,0
23419,Female,Grade 12,0
23426,Female,Grade 12,1
23434,Female,Grade 12,1
23437,Male,No records,2
23439,Female,Diploma,0
23440,Male,Grade 12,2
23456,Female,No records,1
23465,Male,Grade 12,1
23467,Female,Diploma,0
23473,Male,No records,0
23475,Male,Grade 12,2
23478,Female,Degree,0
23481,Female,Grade 12,2
23486,Male,Grade 12,1
23494,Female,Degree,0
23498,Male,No records,0
23499,Male,Degree,0
23507,Male,No records,0
23520,Male,Diploma,2
23537,Female,Diploma,1
23556,Male,Postgrad,0
23572,Female,Diploma,0
23597,Female,Diploma,0
23598,Female,Diploma,2
23600,Female,Degree,0
23603,Female,Postgrad,0
23643,Female,Grade 12,0
23670,Male,Degree,0
23673,Female,No records,0
23688,Female,No records,0
23699,Female,No records,2
23704,Male,Diploma,1
23718,Male,No records,0
23739,Female,No records,1
23748,Male,Degree,0
23814,Male,No records,0
23817,Male,Diploma,0
23821,Female,No records,0
23827,Female,Grade 12,1
23832,Female,Grade 12,0
23839,Male,Diploma,1
23845,Male,Grade 12,0
23848,Male,No records,0
23849,Female,Grade 12,0
23855,Male,Grade 12,0
23872,Female,Grade 12,2
23880,Female,Grade 12,1
23904,Female,Postgrad,3
23908,Male,Diploma,2
23921,Male,Diploma,0
23925,Male,Diploma,1
23932,Male,Diploma,1
23934,Female,Degree,0
23938,Female,No records,0
23944,Female,Diploma,3
23952,Male,Grade 12,0
23967,Female,No records,0
23971,Female,Grade 12,0
23996,Female,No records,0
24001,Female,Postgrad,0
24014,Female,No records,0
24016,Male,Diploma,2
24019,Male,Degree,2
24031,Female,Diploma,0
24035,Female,Grade 12,0
24042,Female,Degree,1
24048,Female,Grade 12,1
24053,Male,Grade 12,2
24055,Male,Degree,2
24064,Male,Degree,3
24065,Male,Grade 12,0
24080,Male,No records,0
24082,Female,Grade 12,0
24093,Female,Grade 12,0
24096,Male,Diploma,0
24097,Female,Grade 12,0
24104,Female,Diploma,4
24108,Male,Grade 12,0
24110,Female,Diploma,0
24124,Female,Grade 12,0
24131,Male,Degree,1
24137,Female,No records,1
24142,Male,Degree,2
24147,Female,Diploma,2
24161,Male,Degree,0
24163,Male,Grade 12,0
24177,Female,Diploma,1
24185,Female,Degree,1
24192,Female,Diploma,2
24194,Male,Grade 12,0
24197,Male,No records,0
24203,Male,Grade 12,0
24207,Male,Grade 12,0
24211,Female,Diploma,0
24218,Female,Grade 12,0
24233,Female,Degree,1
24271,Female,No records,1
24282,Female,Diploma,1
24284,Male,Diploma,0
24291,Female,Grade 12,3
24306,Male,Grade 12,1
24312,Male,Diploma,2
24321,Female,Degree,0
24325,Male,Postgrad,0
24334,Male,No records,0
24379,Male,Degree,0
24386,Female,Grade 12,2
24396,Female,Grade 12,0
24417,Male,Diploma,0
24420,Male,Grade 12,0
24437,Male,Diploma,1
24460,Male,No records,0
24462,Male,Diploma,0
24498,Female,Diploma,0
24514,Male,Diploma,0
24536,Male,Diploma,0
24537,Female,Diploma,0
24539,Female,Grade 12,3
24542,Female,No records,0
24545,Female,No records,2
24581,Female,Degree,0
24582,Male,Diploma,0
24611,Female,No records,0
24614,Female,No records,1
24620,Male,Postgrad,2
24640,Female,Diploma,1
24642,Male,No records,2
24654,Female,No records,0
24670,Male,No records,1
24673,Female,No records,0
24674,Male,No records,2
24677,Female,Diploma,0
24691,Male,Diploma,3
24693,Female,Diploma,0
24697,Female,No records,4
24699,Male,Degree,1
24701,Female,Postgrad,0
24718,Female,Grade 12,0
24730,Male,Diploma,0
24732,Male,Postgrad,0
24736,Female,Degree,1
24739,Male,Degree,0
24740,Male,Diploma,0
24750,Female,Grade 12,1
24752,Female,Grade 12,1
24764,Male,Postgrad,0
24768,Female,Degree,0
24773,Female,Degree,0
24775,Female,No records,1
24779,Male,Postgrad,0
24790,Male,Diploma,0
24797,Male,Grade 12,2
24810,Female,Postgrad,3
24812,Female,No records,1
24817,Male,Grade 12,0
24840,Female,Diploma,0
24852,Female,Diploma,2
24854,Female,Grade 12,0
24855,Male,Diploma,0
24859,Male,Degree,0
24860,Male,Diploma,1
24863,Male,Grade 12,0
24894,Female,Diploma,0
24904,Female,No records,0
24910,Male,Postgrad,1
24929,Male,Grade 12,0
24934,Female,Grade 12,2
24936,Male,Grade 12,0
24954,Female,Degree,3
24963,Female,Degree,1
24966,Male,Grade 12,0
24970,Female,Grade 12,2
24974,Male,Degree,0
24982,Female,Diploma,1
24988,Female,Grade 12,0
24997,Female,Grade 12,0
25002,Male,Degree,3
25028,Female,Diploma,0
25043,Male,Diploma,0
25051,Female,Grade 12,1
25057,Male,Grade 12,0
25060,Male,No records,1
25063,Female,Grade 12,1
25073,Male,Diploma,0
25075,Male,Grade 12,0
25076,Male,Grade 12,2
25077,Female,Diploma,0
25079,Male,Degree,2
25081,Male,Diploma,0
25097,Male,Grade 12,2
25100,Female,No records,0
25109,Male,Grade 12,0
25111,Female,Diploma,1
25113,Male,Diploma,1
25128,Male,Degree,0
25139,Male,Grade 12,1
25143,Male,Grade 12,0
25150,Male,Diploma,0
25168,Male,No records,2
25173,Male,Diploma,1
25174,Female,Degree,0
25182,Female,Grade 12,1
25186,Male,No records,2
25190,Female,No records,4
25192,Male,Diploma,0
25204,Male,Diploma,1
25207,Male,Grade 12,0
25225,Male,Diploma,0
25269,Female,Grade 12,0
25276,Female,Degree,2
25280,Female,Grade 12,2
25284,Male,Degree,1
25296,Male,No records,1
25307,Female,Grade 12,0
25325,Male,Diploma,0
25332,Male,Grade 12,0
25348,Male,Grade 12,1
25361,Male,Grade 12,0
25369,Female,No records,1
25372,Male,Diploma,0
25393,Female,No records,1
25406,Female,Diploma,4
25415,Female,Grade 12,3
25418,Female,Grade 12,0
25426,Female,Postgrad,0
25428,Male,Grade 12,1
25431,Female,Degree,1
25438,Male,Diploma,0
25444,Male,Grade 12,1
25454,Female,Diploma,0
25480,Male,Grade 12,0
25482,Female,Grade 12,0
25488,Male,Diploma,0
25494,Male,Degree,0
25505,Male,No records,1
25516,Male,Postgrad,0
25528,Female,Grade 12,1
25545,Female,No records,1
25573,Female,Grade 12,0
25582,Female,Grade 12,2
25588,Female,Postgrad,0
25602,Female,Diploma,0
25603,Male,Degree,0
25615,Female,Grade 12,3
25618,Male,Degree,0
25622,Female,Grade 12,0
25623,Female,Grade 12,2
25638,Male,Degree,1
25639,Female,Diploma,0
25640,Male,Grade 12,0
25651,Male,Grade 12,0
25652,Female,Grade 12,0
25670,Female,No records,0
25674,Male,No records,0
25677,Male,Diploma,0
25682,Female,Grade 12,0
25684,Male,Postgrad,0
25685,Female,Diploma,0
25694,Female,Diploma,0
25696,Male,Diploma,0
25710,Female,Diploma,0
25721,Male,Grade 12,2
25745,Male,Grade 12,1
25754,Female,Diploma,2
25755,Female,Diploma,0
25758,Female,No records,2
25759,Male,Grade 12,0
25766,Female,Diploma,0
25775,Male,Grade 12,0
25786,Male,Diploma,0
25801,Female,Diploma,1
25810,Male,Diploma,0
25820,Male,Grade 12,0
25821,Female,Degree,0
25825,Male,Grade 12,1
25827,Male,Diploma,2
25845,Female,No records,0
25846,Male,Grade 12,0
25847,Male,Degree,1
25853,Female,Postgrad,1
25854,Male,Degree,0
25860,Male,No records,2
25861,Female,Diploma,0
25872,Female,No records,0
25873,Female,Diploma,0
25896,Female,Diploma,2
25905,Male,Grade 12,3
25909,Female,No records,1
25916,Male,No records,2
25917,Male,Grade 12,2
25935,Female,Degree,0
25940,Male,Grade 12,1
25955,Male,Grade 12,3
25970,Female,Degree,0
25981,Female,Degree,0
25985,Female,Grade 12,2
25992,Female,Grade 12,1
25996,Male,Diploma,0
25999,Male,No records,1
26006,Male,Degree,1
26007,Male,Grade 12,2
26018,Female,Grade 12,0
26019,Male,Diploma,1
26021,Male,No records,3
26022,Male,Degree,0
26043,Female,Grade 12,0
26052,Female,Diploma,0
26064,Male,Grade 12,0
26086,Female,Grade 12,0
26094,Male,Grade 12,1
26096,Male,Degree,2
26100,Female,Degree,1
26109,Female,Grade 12,0
26132,Male,Degree,0
26135,Male,Grade 12,0
26149,Male,Degree,2
26151,Female,Grade 12,2
26161,Female,No records,0
26162,Male,Grade 12,1
26166,Female,Grade 12,1
26167,Female,Diploma,1
26168,Female,No records,0
26181,Female,No records,0
26187,Male,Postgrad,0
26191,Female,Diploma,1
26229,Male,Diploma,0
26241,Female,No records,4
26250,Male,Grade 12,0
26256,Female,No records,0
26259,Male,Degree,0
26274,Male,Grade 12,0
26278,Female,No records,1
26287,Male,No records,2
26288,Female,Grade 12,1
26292,Male,Grade 12,0
26308,Female,Grade 12,3
26310,Male,Diploma,1
26323,Female,Diploma,1
26333,Female,Diploma,1
26350,Male,No records,0
26359,Female,Grade 12,0
26360,Female,Grade 12,2
26367,Male,Degree,1
26370,Male,Diploma,0
26375,Male,Diploma,0
26387,Male,No records,0
26404,Male,No records,0
26443,Female,Grade 12,2
26501,Female,Diploma,0
26504,Male,No records,1
26513,Male,Grade 12,0
26521,Male,No records,0
26523,Female,No records,0
26525,Male,No records,1
26529,Male,Grade 12,0
26534,Female,Diploma,0
26561,Female,Degree,0
26567,Female,Grade 12,0
26578,Male,Postgrad,4
26579,Male,Degree,1
26582,Male,No records,0
26584,Female,Diploma,0
26600,Male,No records,2
26607,Female,Postgrad,0
26612,Male,No records,0
26613,Male,Grade 12,0
26624,Female,Degree,0
26631,Female,Diploma,3
26632,Female,Grade 12,0
26641,Male,Degree,1
26643,Female,Grade 12,1
26650,Female,Degree,0
26651,Female,Diploma,0
26656,Female,Grade 12,0
26672,Male,Diploma,0
26687,Female,Diploma,0
26703,Female,Grade 12,0
26708,Male,Grade 12,3
26713,Female,Grade 12,0
26726,Female,No records,1
26727,Female,Grade 12,0
26734,Female,No records,1
26735,Male,Postgrad,2
26742,Male,Grade 12,0
26749,Male,Postgrad,2
26757,Female,Grade 12,0
26775,Male,No records,1
26779,Male,Diploma,0
26781,Female,Grade 12,0
26808,Female,Diploma,2
26828,Male,No records,0
26838,Male,Degree,1
26840,Male,Grade 12,1
26861,Female,Grade 12,0
26867,Female,Diploma,1
26882,Female,No records,0
26886,Male,No records,0
26915,Female,Degree,0
26921,Female,Postgrad,0
26944,Female,No records,0
26949,Female,Diploma,0
26950,Female,Grade 12,0
26951,Female,Grade 12,0
26957,Female,Grade 12,2
26958,Male,No records,2
26974,Male,Degree,1
26977,Male,No records,0
