,ID,Gender,Education,Offences
940,18679,Female,Degree,0
941,18683,Female,Diploma,0
942,18697,Male,Postgrad,0
943,18698,Male,Diploma,0
944,18705,Female,Postgrad,2
945,18713,Male,Degree,0
946,18725,Female,Degree,0
947,18746,Female,Diploma,1
948,18747,Male,Degree,0
949,18754,Male,Grade 12,1
950,18755,Male,Degree,0
951,18759,Female,No records,0
952,18773,Male,Grade 12,0
953,18794,Female,Diploma,0
954,18799,Female,Diploma,2
955,18833,Female,Diploma,0
956,18852,Male,Grade 12,0
957,18866,Male,Grade 12,2
958,18883,Male,Grade 12,0
959,18891,Male,No records,2
960,18907,Male,Grade 12,0
961,18909,Male,Postgrad,1
962,18916,Male,Grade 12,0
963,18942,Female,Diploma,0
964,18949,Female,Degree,0
965,18955,Female,Degree,0
966,18959,Male,No records,0
967,18966,Male,Degree,0
968,18976,Male,No records,0
969,18977,Male,Degree,1
970,18992,Female,Diploma,2
971,18995,Male,Grade 12,0
972,18997,Female,Degree,0
973,19004,Female,Grade 12,0
974,19006,Male,Degree,0
975,19008,Male,Degree,0
976,19012,Female,Grade 12,0
977,19015,Male,Diploma,0
978,19025,Female,Grade 12,1
979,19026,Male,Diploma,0
980,19033,Female,Grade 12,0
981,19037,Female,Diploma,0
982,19053,Female,Grade 12,0
983,19055,Male,Diploma,0
984,19066,Female,Diploma,0
985,19075,Male,Grade 12,2
986,19076,Male,Degree,2
987,19091,Female,Diploma,0
988,19112,Female,No records,0
989,19113,Female,Diploma,0
990,19116,Male,No records,0
991,19117,Female,No records,0
992,19123,Male,No records,0
993,19140,Female,Grade 12,0
994,19159,Male,Diploma,2
995,19182,Male,Grade 12,1
996,19197,Female,Grade 12,1
997,19207,Female,Diploma,0
998,19210,Female,Grade 12,0
999,19211,Female,Diploma,0
1000,19223,Male,Grade 12,2
1001,19228,Female,Diploma,0
1002,19233,Female,Grade 12,0
1003,19244,Male,Degree,0
1004,19260,Female,Grade 12,1
1005,19266,Male,Diploma,2
1006,19279,Male,Degree,0
1007,19295,Female,Diploma,1
1008,19296,Female,Grade 12,0
1009,19313,Male,Grade 12,1
1010,19349,Male,No records,1
1011,19355,Female,Grade 12,0
1012,19364,Female,Postgrad,4
1013,19369,Male,Degree,1
1014,19381,Female,Diploma,0
1015,19386,Male,Postgrad,2
1016,19404,Male,Diploma,0
1017,19413,Male,Degree,0
1018,19416,Female,No records,2
1019,19420,Female,Grade 12,0
1020,19426,Male,Diploma,0
1021,19429,Male,Degree,2
1022,19445,Female,Grade 12,0
1023,19449,Male,Grade 12,0
1024,19451,Female,Grade 12,0
1025,19458,Female,Grade 12,1
1026,19466,Female,Diploma,1
1027,19468,Male,No records,0
1028,19473,Male,Grade 12,0
1029,19478,Male,Postgrad,1
1030,19484,Female,No records,0
1031,19489,Female,Diploma,2
1032,19502,Female,No records,1
1033,19510,Male,Degree,2
1034,19511,Female,Degree,2
1035,19519,Female,Diploma,2
1036,19534,Male,No records,2
1037,19551,Male,Diploma,0
1038,19569,Male,Degree,1
1039,19581,Male,No records,2
1040,19587,Male,Diploma,0
1041,19595,Male,Degree,1
1042,19611,Male,No records,1
1043,19613,Female,Grade 12,1
1044,19629,Female,Diploma,0
1045,19635,Female,Diploma,2
1046,19643,Female,Diploma,0
1047,19645,Female,No records,0
1048,19669,Male,Diploma,2
1049,19671,Male,Diploma,1
1050,19676,Female,Grade 12,0
1051,19687,Female,Grade 12,1
1052,19696,Female,Grade 12,2
1053,19725,Male,Diploma,2
1054,19743,Female,Diploma,0
1055,19751,Male,No records,0
1056,19752,Female,Grade 12,0
1057,19753,Female,Diploma,0
1058,19778,Female,Diploma,0
1059,19791,Female,Diploma,0
1060,19793,Female,No records,2
1061,19815,Male,Grade 12,0
1062,19816,Male,Grade 12,0
1063,19819,Male,Grade 12,2
1064,19821,Female,Diploma,0
1065,19825,Female,Grade 12,0
1066,19828,Female,Grade 12,0
1067,19834,Male,No records,2
1068,19841,Male,Degree,2
1069,19853,Male,Grade 12,2
1070,19854,Female,Diploma,2
1071,19865,Male,Grade 12,3
1072,19869,Female,Degree,0
1073,19874,Male,Degree,0
1074,19877,Male,Diploma,2
1075,19879,Female,Diploma,0
1076,19895,Female,Postgrad,0
1077,19912,Male,Postgrad,1
1078,19914,Male,No records,0
1079,19934,Female,Grade 12,0
1080,19941,Female,Diploma,0
1081,19954,Male,Degree,0
1082,19958,Male,Degree,2
1083,19959,Male,Diploma,0
1084,19968,Female,No records,0
1085,19970,Male,Grade 12,0
1086,19980,Male,Grade 12,0
1087,19985,Male,Diploma,1
1088,19989,Male,No records,0
1089,19995,Female,Diploma,1
1090,19996,Male,No records,0
1091,20002,Female,Diploma,1
1092,20029,Male,No records,1
1093,20033,Female,Diploma,0
1094,20052,Male,Diploma,1
1095,20061,Female,Degree,0
1096,20079,Female,Diploma,3
1097,20083,Male,No records,2
1098,20095,Female,Degree,0
1099,20102,Female,Grade 12,0
1100,20107,Male,Degree,3
1101,20119,Male,Grade 12,0
1102,20121,Male,No records,2
1103,20130,Male,Grade 12,1
1104,20144,Female,Grade 12,1
1105,20159,Female,No records,3
1106,20175,Male,No records,1
1107,20176,Male,Diploma,2
1108,20179,Male,Diploma,0
1109,20186,Male,No records,2
1110,20188,Female,Degree,0
1111,20205,Male,Diploma,0
1112,20208,Female,Grade 12,0
1113,20214,Female,Grade 12,2
1114,20218,Female,Grade 12,0
1115,20221,Male,Diploma,0
1116,20222,Female,No records,0
1117,20228,Female,Degree,2
1118,20237,Female,Grade 12,2
1119,20242,Female,Grade 12,0
1120,20245,Male,Postgrad,0
1121,20295,Female,No records,0
1122,20296,Male,Grade 12,1
1123,20297,Male,Diploma,1
1124,20309,Female,No records,0
1125,20311,Female,Grade 12,0
1126,20312,Male,Grade 12,4
1127,20340,Male,Grade 12,0
1128,20343,Male,Postgrad,0
1129,20364,Male,Grade 12,0
1130,20376,Male,No records,0
1131,20378,Male,Degree,1
1132,20391,Male,Grade 12,2
1133,20398,Female,Grade 12,1
1134,20401,Female,No records,2
1135,20404,Male,Grade 12,0
1136,20410,Male,Grade 12,1
1137,20413,Female,No records,2
1138,20417,Male,Grade 12,2
1139,20426,Male,No records,0
1140,20446,Male,Grade 12,0
1141,20454,Female,Grade 12,2
1142,20456,Male,Grade 12,2
1143,20458,Female,Grade 12,0
1144,20460,Female,Degree,0
1145,20474,Female,No records,0
1146,20477,Female,No records,0
1147,20489,Female,Grade 12,0
1148,20490,Female,Diploma,3
1149,20499,Female,No records,0
1150,20500,Male,Diploma,2
1151,20501,Female,Diploma,1
1152,20514,Male,Degree,1
1153,20515,Male,Diploma,0
1154,20518,Female,Grade 12,0
1155,20519,Female,Diploma,2
1156,20521,Male,No records,2
1157,20534,Female,No records,0
1158,20535,Male,Grade 12,0
1159,20539,Male,Postgrad,0
1160,20541,Female,No records,2
1161,20548,Female,No records,0
1162,20552,Male,Degree,3
1163,20554,Female,Postgrad,1
1164,20560,Male,Grade 12,0
1165,20561,Female,Degree,2
1166,20562,Male,No records,1
1167,20564,Male,Diploma,0
1168,20569,Female,Grade 12,2
1169,20577,Female,Grade 12,0
1170,20586,Female,No records,2
1171,20598,Female,Diploma,0
1172,20599,Female,No records,0
1173,20606,Female,Degree,0
1174,20624,Female,No records,0
1175,20629,Female,Diploma,0
1176,20640,Female,Degree,1
1177,20644,Female,Diploma,0
1178,20651,Male,Grade 12,1
1179,20669,Male,Grade 12,0
1180,20702,Male,Degree,0
1181,20713,Male,Grade 12,0
1182,20729,Male,Grade 12,0
1183,20731,Male,Grade 12,0
1184,20732,Male,Grade 12,1
1185,20733,Female,Grade 12,2
1186,20742,Female,Postgrad,0
1187,20747,Female,No records,2
1188,20749,Male,No records,0
1189,20761,Male,Grade 12,1
1190,20776,Female,No records,0
1191,20779,Female,Postgrad,0
1192,20793,Male,No records,2
1193,20828,Female,Diploma,0
1194,20835,Male,Diploma,1
1195,20837,Male,No records,0
1196,20844,Male,Degree,0
1197,20849,Female,No records,0
1198,20854,Male,Degree,0
1199,20856,Male,No records,1
1200,20860,Male,Grade 12,0
1201,20863,Female,No records,0
1202,20872,Female,Grade 12,0
1203,20873,Male,Degree,2
1204,20882,Male,Grade 12,0
1205,20886,Male,Grade 12,2
1206,20903,Female,No records,1
1207,20908,Male,Postgrad,0
1208,20911,Male,Grade 12,2
1209,20925,Male,Diploma,0
1210,20932,Male,Diploma,0
1211,20974,Male,Grade 12,2
1212,20978,Female,Grade 12,1
1213,20979,Male,Degree,0
1214,20984,Female,Diploma,0
1215,20986,Male,Diploma,1
1216,20995,Male,Grade 12,1
1217,20999,Female,Grade 12,0
1218,21001,Female,Degree,0
1219,21006,Female,Grade 12,0
1220,21012,Female,Diploma,4
1221,21014,Female,Diploma,1
1222,21020,Female,Diploma,0
1223,21021,Female,Degree,0
1224,21025,Male,Degree,0
1225,21035,Male,Grade 12,0
1226,21037,Female,Grade 12,1
1227,21043,Female,Grade 12,1
1228,21046,Male,Grade 12,0
1229,21072,Female,Degree,0
1230,21073,Female,Grade 12,0
1231,21084,Male,Grade 12,0
1232,21093,Male,Grade 12,1
1233,21135,Female,Grade 12,0
1234,21150,Female,No records,0
1235,21180,Female,Diploma,1
1236,21196,Female,Diploma,2
1237,21198,Female,Grade 12,0
1238,21211,Female,Grade 12,0
1239,21216,Male,Grade 12,0
1240,21244,Male,Diploma,1
1241,21249,Female,Grade 12,0
1242,21282,Female,No records,0
1243,21290,Female,Degree,1
1244,21292,Male,Grade 12,0
1245,21313,Female,Grade 12,0
1246,21317,Male,Degree,1
1247,21321,Male,No records,0
1248,21334,Male,No records,0
1249,21340,Male,Degree,0
1250,21345,Female,Degree,1
1251,21348,Male,Grade 12,0
1252,21363,Male,Diploma,2
1253,21364,Female,Diploma,1
1254,21371,Male,No records,0
1255,21398,Male,Degree,0
1256,21403,Male,Grade 12,2
1257,21408,Male,Grade 12,0
1258,21413,Male,Diploma,0
1259,21423,Male,Degree,0
1260,21427,Male,Grade 12,0
1261,21429,Female,No records,1
1262,21461,Female,Degree,0
1263,21465,Male,Grade 12,2
1264,21485,Male,Grade 12,2
1265,21511,Male,Grade 12,0
1266,21514,Male,No records,0
1267,21518,Male,Grade 12,2
1268,21526,Male,Grade 12,1
1269,21529,Female,Diploma,0
1270,21530,Male,Grade 12,0
1271,21545,Male,Diploma,0
1272,21552,Male,Degree,0
1273,21553,Female,Grade 12,0
1274,21559,Female,Diploma,0
1275,21582,Female,Postgrad,1
1276,21592,Male,No records,0
1277,21594,Female,Diploma,2
1278,21599,Female,Diploma,0
1279,21617,Male,Grade 12,1
1280,21631,Male,No records,0
1281,21640,Female,Grade 12,0
1282,21654,Female,Degree,0
1283,21661,Female,No records,2
1284,21676,Female,Diploma,0
1285,21677,Female,Grade 12,0
1286,21689,Female,Degree,0
1287,21695,Female,Degree,0
1288,21719,Female,Grade 12,1
1289,21732,Male,Grade 12,3
1290,21735,Male,No records,0
1291,21737,Female,No records,2
1292,21748,Male,No records,0
1293,21762,Female,Degree,1
1294,21772,Male,Diploma,0
1295,21780,Male,Grade 12,2
1296,21797,Female,Diploma,0
1297,21800,Female,No records,2
1298,21822,Male,Grade 12,2
1299,21834,Female,Grade 12,0
1300,21841,Male,Grade 12,1
1301,21844,Male,Degree,2
1302,21858,Female,Degree,1
1303,21870,Female,No records,2
1304,21871,Female,Diploma,1
1305,21885,Female,No records,3
1306,21895,Female,Degree,0
1307,21897,Female,No records,2
1308,21900,Male,Grade 12,1
1309,21902,Male,Grade 12,2
1310,21906,Female,Grade 12,0
1311,21919,Male,No records,0
1312,21923,Male,Degree,0
1313,21930,Female,Postgrad,2
1314,21942,Male,Diploma,2
1315,21967,Male,Diploma,0
1316,21969,Female,Degree,0
1317,21977,Male,Degree,0
1318,21988,Male,Grade 12,1
1319,21993,Female,Grade 12,1
1320,21997,Female,No records,1
1321,21999,Male,Grade 12,2
1322,22007,Female,Diploma,1
1323,22009,Female,Grade 12,1
1324,22015,Female,Postgrad,0
1325,22016,Male,Grade 12,0
1326,22023,Female,Degree,1
1327,22025,Female,Grade 12,1
1328,22046,Female,No records,1
1329,22061,Female,Grade 12,0
1330,22065,Male,Grade 12,0
1331,22075,Male,Diploma,0
1332,22095,Male,Degree,0
1333,22104,Male,Grade 12,0
1334,22107,Male,No records,0
1335,22110,Female,Degree,2
1336,22117,Female,Grade 12,1
1337,22118,Male,Diploma,1
1338,22121,Male,Degree,0
1339,22125,Female,Grade 12,0
1340,22134,Female,Degree,0
1341,22145,Male,Diploma,1
1342,22160,Male,Diploma,0
1343,22193,Female,Degree,1
1344,22195,Female,Postgrad,0
1345,22199,Male,No records,0
1346,22200,Male,Degree,2
1347,22216,Male,No records,0
1348,22218,Male,Grade 12,0
1349,22231,Male,Grade 12,0
1350,22238,Female,Degree,1
1351,22254,Female,Diploma,0
1352,22267,Male,No records,0
1353,22269,Male,Grade 12,1
1354,22285,Female,Diploma,1
1355,22295,Male,Degree,0
1356,22297,Male,Grade 12,0
1357,22307,Male,Degree,1
1358,22310,Male,Grade 12,2
1359,22350,Male,No records,0
1360,22356,Female,Diploma,0
1361,22362,Female,No records,0
1362,22363,Male,No records,1
1363,22366,Male,Grade 12,1
1364,22382,Male,No records,1
1365,22390,Female,Grade 12,2
1366,22393,Female,Diploma,1
1367,22399,Female,Degree,1
1368,22408,Male,Degree,0
1369,22423,Male,Grade 12,2
1370,22429,Female,Diploma,1
1371,22438,Male,Diploma,0
1372,22440,Female,Grade 12,0
1373,22450,Male,Grade 12,0
1374,22457,Male,Grade 12,0
1375,22468,Male,Diploma,2
1376,22473,Female,Diploma,2
1377,22486,Female,No records,1
1378,22492,Male,Grade 12,0
1379,22502,Male,No records,1
1380,22511,Male,Grade 12,0
1381,22513,Female,Postgrad,0
1382,22519,Male,No records,0
1383,22536,Female,Degree,2
1384,22553,Female,No records,0
1385,22554,Female,Diploma,0
1386,22563,Male,Grade 12,0
1387,22573,Female,Grade 12,1
1388,22585,Female,No records,2
1389,22590,Male,Diploma,0
1390,22612,Male,Diploma,0
1391,22618,Male,No records,0
1392,22621,Male,Diploma,0
1393,22635,Female,Diploma,0
1394,22637,Male,No records,1
1395,22640,Male,Degree,0
1396,22641,Male,No records,0
1397,22648,Male,No records,0
1398,22650,Male,Grade 12,2
1399,22654,Female,Diploma,0
1400,22661,Female,Grade 12,3
1401,22679,Male,Grade 12,0
1402,22680,Female,No records,0
1403,22687,Female,Grade 12,4
1404,22696,Male,Grade 12,0
1405,22705,Male,Grade 12,0
1406,22720,Male,Grade 12,1
1407,22724,Male,Degree,2
1408,22727,Female,Degree,1
1409,22729,Male,Degree,0
1410,22730,Female,Diploma,0
1411,22732,Male,No records,0
1412,22734,Male,Grade 12,4
1413,22765,Female,Grade 12,1
1414,22774,Female,Grade 12,0
1415,22775,Female,No records,0
1416,22808,Female,No records,0
1417,22812,Male,Grade 12,0
1418,22838,Female,Grade 12,0
1419,22839,Female,Degree,0
1420,22847,Female,Diploma,0
1421,22865,Female,Degree,4
1422,22875,Male,Degree,0
1423,22878,Female,Diploma,0
1424,22888,Female,Diploma,0
1425,22892,Male,Grade 12,1
1426,22896,Female,Degree,2
1427,22899,Male,Postgrad,2
1428,22913,Male,Grade 12,2
1429,22934,Male,No records,0
1430,22942,Male,Grade 12,0
1431,22956,Male,No records,2
1432,22970,Female,No records,0
1433,22987,Male,Diploma,0
1434,22996,Female,Degree,3
1435,23024,Female,No records,0
1436,23027,Male,Grade 12,2
1437,23040,Male,No records,0
1438,23041,Female,Diploma,0
1439,23044,Female,No records,0
1440,23060,Male,Degree,3
1441,23076,Male,Diploma,0
1442,23077,Male,Grade 12,0
1443,23090,Male,Grade 12,2
1444,23093,Male,Grade 12,0
1445,23112,Female,Grade 12,3
1446,23116,Male,Grade 12,0
1447,23159,Male,No records,0
1448,23169,Male,Diploma,0
1449,23177,Male,Grade 12,2
1450,23192,Female,Grade 12,0
1451,23201,Female,Degree,0
1452,23205,Female,No records,0
1453,23209,Male,Grade 12,0
1454,23210,Female,No records,1
1455,23213,Male,Grade 12,0
1456,23218,Male,Degree,0
1457,23219,Male,Diploma,0
1458,23221,Male,Degree,1
1459,23224,Male,No records,0
1460,23234,Female,Degree,0
1461,23245,Female,No records,1
1462,23288,Male,Degree,0
1463,23291,Male,No records,0
1464,23294,Female,Diploma,0
1465,23299,Male,Diploma,2
1466,23314,Female,Degree,2
1467,23324,Female,Diploma,0
1468,23328,Female,Grade 12,0
1469,23332,Male,Diploma,1
1470,23350,Male,No records,0
1471,23351,Female,Postgrad,0
1472,23352,Male,Postgrad,2
1473,23356,Female,Diploma,1
1474,23365,Male,Postgrad,0
1475,23373,Female,Grade 12,0
1476,23388,Male,No records,1
1477,23402,Male,Diploma,0
1478,23407,Female,No records,2
1479,23413,Female,Grade 12,0
1480,23419,Female,Grade 12,0
1481,23426,Female,Grade 12,1
1482,23434,Female,Grade 12,1
1483,23437,Male,No records,2
1484,23439,Female,Diploma,0
1485,23440,Male,Grade 12,2
1486,23456,Female,No records,1
1487,23465,Male,Grade 12,1
1488,23467,Female,Diploma,0
1489,23473,Male,No records,0
1490,23475,Male,Grade 12,2
1491,23478,Female,Degree,0
1492,23481,Female,Grade 12,2
1493,23486,Male,Grade 12,1
1494,23494,Female,Degree,0
1495,23498,Male,No records,0
1496,23499,Male,Degree,0
1497,23507,Male,No records,0
1498,23520,Male,Diploma,2
1499,23537,Female,Diploma,1
1500,23556,Male,Postgrad,0
1501,23572,Female,Diploma,0
1502,23597,Female,Diploma,0
1503,23598,Female,Diploma,2
1504,23600,Female,Degree,0
1505,23603,Female,Postgrad,0
1506,23643,Female,Grade 12,0
1507,23670,Male,Degree,0
1508,23673,Female,No records,0
1509,23688,Female,No records,0
1510,23699,Female,No records,2
1511,23704,Male,Diploma,1
1512,23718,Male,No records,0
1513,23739,Female,No records,1
1514,23748,Male,Degree,0
1515,23814,Male,No records,0
1516,23817,Male,Diploma,0
1517,23821,Female,No records,0
1518,23827,Female,Grade 12,1
1519,23832,Female,Grade 12,0
1520,23839,Male,Diploma,1
1521,23845,Male,Grade 12,0
1522,23848,Male,No records,0
1523,23849,Female,Grade 12,0
1524,23855,Male,Grade 12,0
1525,23872,Female,Grade 12,2
1526,23880,Female,Grade 12,1
1527,23904,Female,Postgrad,3
1528,23908,Male,Diploma,2
1529,23921,Male,Diploma,0
1530,23925,Male,Diploma,1
1531,23932,Male,Diploma,1
1532,23934,Female,Degree,0
1533,23938,Female,No records,0
1534,23944,Female,Diploma,3
1535,23952,Male,Grade 12,0
1536,23967,Female,No records,0
1537,23971,Female,Grade 12,0
1538,23996,Female,No records,0
1539,24001,Female,Postgrad,0
1540,24014,Female,No records,0
1541,24016,Male,Diploma,2
1542,24019,Male,Degree,2
1543,24031,Female,Diploma,0
1544,24035,Female,Grade 12,0
1545,24042,Female,Degree,1
1546,24048,Female,Grade 12,1
1547,24053,Male,Grade 12,2
1548,24055,Male,Degree,2
1549,24064,Male,Degree,3
1550,24065,Male,Grade 12,0
1551,24080,Male,No records,0
1552,24082,Female,Grade 12,0
1553,24093,Female,Grade 12,0
1554,24096,Male,Diploma,0
1555,24097,Female,Grade 12,0
1556,24104,Female,Diploma,4
1557,24108,Male,Grade 12,0
1558,24110,Female,Diploma,0
1559,24124,Female,Grade 12,0
1560,24131,Male,Degree,1
1561,24137,Female,No records,1
1562,24142,Male,Degree,2
1563,24147,Female,Diploma,2
1564,24161,Male,Degree,0
1565,24163,Male,Grade 12,0
1566,24177,Female,Diploma,1
1567,24185,Female,Degree,1
1568,24192,Female,Diploma,2
1569,24194,Male,Grade 12,0
1570,24197,Male,No records,0
1571,24203,Male,Grade 12,0
1572,24207,Male,Grade 12,0
1573,24211,Female,Diploma,0
1574,24218,Female,Grade 12,0
1575,24233,Female,Degree,1
1576,24271,Female,No records,1
1577,24282,Female,Diploma,1
1578,24284,Male,Diploma,0
1579,24291,Female,Grade 12,3
1580,24306,Male,Grade 12,1
1581,24312,Male,Diploma,2
1582,24321,Female,Degree,0
1583,24325,Male,Postgrad,0
1584,24334,Male,No records,0
1585,24379,Male,Degree,0
1586,24386,Female,Grade 12,2
1587,24396,Female,Grade 12,0
1588,24417,Male,Diploma,0
1589,24420,Male,Grade 12,0
1590,24437,Male,Diploma,1
1591,24460,Male,No records,0
1592,24462,Male,Diploma,0
1593,24498,Female,Diploma,0
1594,24514,Male,Diploma,0
1595,24536,Male,Diploma,0
1596,24537,Female,Diploma,0
1597,24539,Female,Grade 12,3
1598,24542,Female,No records,0
